Year,Month,Day,Interval,APB1,APB2,APB3,APB4,APB5,Sumatera,Kalimantan,Lombok
2060,1,7,1,96044.46728,50718.956556666664,34416.20404666667,50594.80311,6590.881902666667,0.0,0.0,0.0
2060,1,7,2,89806.43033,47667.99793333333,32207.953226666665,48865.78168666666,6504.916145333334,0.0,0.0,0.0
2060,1,7,3,92359.18160999999,49390.55815999999,34098.53348333333,49332.14664333333,7426.896719333334,0.0,0.0,0.0
2060,1,7,4,107027.4837,52920.485420000005,36327.55864333333,53775.73894666667,8143.393925666666,0.0,0.0,0.0
2060,1,7,5,108597.4091,51975.15182666667,36717.60617333333,53667.579133333325,8212.438886666667,0.0,0.0,0.0
2060,1,7,6,108696.558,52362.07017,36395.01003333333,53358.16615333333,8049.2575099999995,0.0,0.0,0.0
2060,1,7,7,101499.91739999999,54809.35621333334,41200.921786666666,56451.310873333336,8576.120109000001,0.0,0.0,0.0
2060,1,7,8,101858.35433333334,54225.414899999996,39556.93895,54749.20626,7397.951727,0.0,0.0,0.0
2060,1,8,1,96003.12142666666,50697.19710666667,34401.10861333334,50572.86982,6589.317308333334,0.0,0.0,0.0
2060,1,8,2,89785.82984333334,47656.929873333334,32200.47794333333,48854.53978666667,6503.409499333334,0.0,0.0,0.0
2060,1,8,3,92338.05959333334,49379.200366666664,34090.71051333333,49320.962693333335,7425.2452029999995,0.0,0.0,0.0
2060,1,8,4,107003.78303333333,52908.86686,36319.561826666664,53763.888596666664,8141.655487666667,0.0,0.0,0.0
2060,1,8,5,108573.21583333334,51963.620189999994,36709.49346333334,53655.72878333333,8210.671475333334,0.0,0.0,0.0
2060,1,8,6,108672.53860000001,52350.71237666666,36387.04219666667,53346.34477333334,8047.490098333333,0.0,0.0,0.0
2060,1,8,7,101477.40460000001,54797.62175666667,41191.650116666664,56438.96796333333,8574.236801,0.0,0.0,0.0
2060,1,8,8,101835.95746666666,54213.79634333333,39548.159836666666,54737.153093333334,7396.271237333333,0.0,0.0,0.0
2060,1,9,1,96344.84038333333,50877.44414666667,34525.40692666667,50755.43477666667,6627.24423,0.0,0.0,0.0
2060,1,9,2,90293.56962666666,47927.45979666667,32385.73748,49130.89347333333,6540.901811000001,0.0,0.0,0.0
2060,1,9,3,92860.54712,49658.132736666674,34282.60509333333,49598.38841666666,7466.909766666667,0.0,0.0,0.0
2060,1,9,4,107589.7815,53193.333256666665,36518.35220666667,54054.49747333333,8185.551046333334,0.0,0.0,0.0
2060,1,9,5,109171.09360000001,52245.56585333333,36909.90638666667,53945.87407666667,8254.972669,0.0,0.0,0.0
2060,1,9,6,109267.77973333333,52635.64236,36585.74565333334,53636.66391333333,8091.472578666667,0.0,0.0,0.0
2060,1,9,7,102037.47136666666,55090.49060333334,41421.52956333334,56749.6558,8619.725927666666,0.0,0.0,0.0
2060,1,9,8,102393.73526666667,54502.463963333335,39764.74023333334,55035.932629999996,7437.964774,0.0,0.0,0.0
2060,1,10,1,96366.45496,50888.048619999994,34533.519636666664,50765.34387333333,6610.004720333333,0.0,0.0,0.0
2060,1,10,2,90062.47327,47804.46531,32301.336320000002,49005.26235999999,6523.807171,0.0,0.0,0.0
2060,1,10,3,92622.93162666667,49531.16881333333,34195.509346666666,49472.06192666667,7447.9318183333335,0.0,0.0,0.0
2060,1,10,4,107323.85843333334,53064.34115666666,36427.60574333334,53922.72387666666,8165.530035999999,0.0,0.0,0.0
2060,1,10,5,108899.57860000001,52117.848609999994,36818.84121,53813.86868666666,8234.777815,0.0,0.0,0.0
2060,1,10,6,108997.53956666666,52506.15770333334,36495.37585333333,53504.803393333335,8071.4515679999995,0.0,0.0,0.0
2060,1,10,7,101782.44253333333,54957.616,41317.10738666667,56608.95822,8599.038516333334,0.0,0.0,0.0
2060,1,10,8,102140.50283333333,54371.64651,39666.141826666666,54899.78396333333,7418.957852666666,0.0,0.0,0.0
2060,1,11,1,93567.9465,49576.54205,34049.828246666664,50446.19564,6617.595899666667,0.0,0.0,0.0
2060,1,11,2,84947.38033,46695.225993333326,31574.263609999998,47962.95290333333,6499.440065666667,0.0,0.0,0.0
2060,1,11,3,86158.95569333334,47651.88840333334,32953.80106,47780.41691666667,7291.907011333334,0.0,0.0,0.0
2060,1,11,4,95606.03322333335,49962.909883333334,34768.55644666666,51398.42503333333,8124.995457333333,0.0,0.0,0.0
2060,1,11,5,96258.55591333333,48699.61599333333,34797.09580666667,51049.20182333334,8093.877418,0.0,0.0,0.0
2060,1,11,6,93878.19973333333,48023.88515333333,33587.63554,49025.51516333333,7992.642380333334,0.0,0.0,0.0
2060,1,11,7,93357.42166333333,51107.52641333333,38592.54049000001,53600.56235,8406.27472,0.0,0.0,0.0
2060,1,11,8,92645.18363333332,50263.97836666667,37062.657133333334,51564.590729999996,7469.807163,0.0,0.0,0.0
2060,1,12,1,86293.45284666667,45438.24842333334,31995.226366666666,46870.576433333335,6328.088030666667,0.0,0.0,0.0
2060,1,12,2,78916.68108666666,41701.91063,29429.5527,43725.94497666667,6062.454709666667,0.0,0.0,0.0
2060,1,12,3,76724.16313,41639.848393333334,29686.609726666666,42225.87583,6827.251518,0.0,0.0,0.0
2060,1,12,4,80316.96389,40818.58132666667,29468.58063,41752.41225666666,7482.092124666667,0.0,0.0,0.0
2060,1,12,5,81964.97410666668,40474.921116666665,29640.16446,42368.63056333333,7539.2577593333335,0.0,0.0,0.0
2060,1,12,6,81843.08063333333,40115.84675333334,29431.812666666665,41827.802513333336,7564.725876,0.0,0.0,0.0
2060,1,12,7,84954.36305333332,45027.07887,35786.87546,48849.09268333333,8117.751965666667,0.0,0.0,0.0
2060,1,12,8,85836.93903666666,44743.42374,34406.034186666664,47418.27131666667,6993.388239,0.0,0.0,0.0
2060,1,13,1,87736.09559,45813.77999666667,31598.456876666663,46641.53723666666,6369.0572183333325,0.0,0.0,0.0
2060,1,13,2,86819.56212,46074.77748333333,31123.34178,47240.80577666667,6285.438352666667,0.0,0.0,0.0
2060,1,13,3,89287.88326333334,47751.327053333334,32968.751626666664,47700.448769999995,7182.385419333333,0.0,0.0,0.0
2060,1,13,4,103579.03125,51236.08390333334,35160.02370666667,52059.00248333334,7882.860023,0.0,0.0,0.0
2060,1,13,5,105093.84813333333,50300.80427666666,35540.56777666666,51949.74166,7950.803973333333,0.0,0.0,0.0
2060,1,13,6,105196.09730000001,50682.68115,35225.15718,51645.22527333334,7790.259227666666,0.0,0.0,0.0
2060,1,13,7,98207.72153,53081.49375,39869.19138,54640.38004333334,8308.139896666667,0.0,0.0,0.0
2060,1,13,8,98578.73316666666,52513.111456666666,38292.97865333333,53001.61252333334,7153.701193333333,0.0,0.0,0.0
2060,1,14,1,92845.56758333334,49032.70070666666,33253.24699666666,48892.87234666666,6363.465243333333,0.0,0.0,0.0
2060,1,14,2,86744.22980666667,46034.61956666667,31096.048303333333,47199.69172,6279.962272666667,0.0,0.0,0.0
2060,1,14,3,89210.29098,47709.98120666667,32940.12534666667,47659.30574,7176.127043,0.0,0.0,0.0
2060,1,14,4,103492.42808666667,51193.347303333336,35130.44128666667,52015.51256333333,7876.196010666667,0.0,0.0,0.0
2060,1,14,5,105005.91216666666,50258.41536666666,35510.55074666667,51906.22276333333,7944.226883,0.0,0.0,0.0
2060,1,14,6,105108.39306666667,50640.00249666666,35195.429893333334,51601.99611666667,7783.711111333333,0.0,0.0,0.0
2060,1,14,7,98124.45035,53037.68511,39836.161060000006,54595.38347666667,8301.186144666666,0.0,0.0,0.0
2060,1,14,8,98496.12838666666,52469.73742666667,38261.397033333335,52957.369276666665,7147.529738666667,0.0,0.0,0.0
2060,1,15,1,92804.77224,49011.54971,33238.383356666665,48871.228793333335,6361.958596666666,0.0,0.0,0.0
2060,1,15,2,86724.20880000001,46024.04407,31088.746863333334,47188.76853333333,6278.484600666667,0.0,0.0,0.0
2060,1,15,3,89189.69049333333,47699.00007333333,32932.59211666667,47648.411530000005,7174.475527,0.0,0.0,0.0
2060,1,15,4,103469.71249333334,51182.19232333333,35122.560366666665,52004.21271666667,7874.515520666667,0.0,0.0,0.0
2060,1,15,5,104982.70399999998,50247.23141333333,35502.66982666667,51894.83599666667,7942.5463930000005,0.0,0.0,0.0
2060,1,15,6,105085.3588,50628.70265,35187.548976666665,51590.46447666667,7781.972673333333,0.0,0.0,0.0
2060,1,15,7,98102.54603333333,53026.32731666666,39827.55579333333,54583.62004333333,8299.505654666667,0.0,0.0,0.0
2060,1,15,8,98474.39791333333,52458.37963333333,38253.13945333334,52945.837640000005,7145.878222,0.0,0.0,0.0
2060,1,16,1,93141.21793,49190.20318333333,33359.726323333336,49050.69354,6398.784507666667,0.0,0.0,0.0
2060,1,16,2,87220.56181333333,46288.48945666667,31268.58827333333,47459.095636666665,6314.846928,0.0,0.0,0.0
2060,1,16,3,89699.74819,47971.007666666665,33120.546233333334,47919.52092666667,7215.357793,0.0,0.0,0.0
2060,1,16,4,104040.70243333334,51461.733146666666,35317.49721,52290.35960333334,7917.802626,0.0,0.0,0.0
2060,1,16,5,105562.03850000001,50525.35251333334,35698.881526666664,52180.924933333336,7985.862472000001,0.0,0.0,0.0
2060,1,16,6,105663.67916666665,50908.73603333333,35382.48581666667,51876.263680000004,7824.970039,0.0,0.0,0.0
2060,1,16,7,98649.45863000001,53312.27139,40046.97564,54882.080870000005,8344.299406333334,0.0,0.0,0.0
2060,1,16,8,99018.00748333333,52744.12089,38461.027656666665,53235.78012,7186.499722666667,0.0,0.0,0.0
2060,1,17,1,93161.67355,49199.32998,33367.98390666667,49060.74750333334,6382.008581333333,0.0,0.0,0.0
2060,1,17,2,86994.33308333333,46167.95776,31186.649896666666,47336.21704333334,6298.244845333334,0.0,0.0,0.0
2060,1,17,3,89467.40595666667,47847.143963333336,33034.870213333335,47796.12081,7196.756506999999,0.0,0.0,0.0
2060,1,17,4,103781.18263,51334.59538333333,35228.80790000001,52160.12162666667,7898.158277333333,0.0,0.0,0.0
2060,1,17,5,105298.75203333334,50398.997050000005,35609.64171,52050.88977333333,7966.131201666667,0.0,0.0,0.0
2060,1,17,6,105400.07396666666,50781.10571333333,35293.85445333333,51746.17057333334,7805.383637666666,0.0,0.0,0.0
2060,1,17,7,98400.02174333333,53182.207253333334,39946.84161333333,54746.221939999996,8324.01763,0.0,0.0,0.0
2060,1,17,8,98770.48287333334,52614.14367666667,38366.65945,53103.65883,7167.956384666667,0.0,0.0,0.0
2060,1,18,1,90414.59388333333,47907.49673333333,32896.51953,48748.26328000001,6389.367969,0.0,0.0,0.0
2060,1,18,2,82013.62139666667,45088.85137,30482.669443333332,46319.549549999996,6274.602089,0.0,0.0,0.0
2060,1,18,3,83187.84932,46020.21950666667,31826.221220000003,46145.47396333333,7044.353445000001,0.0,0.0,0.0
2060,1,18,4,92372.24887000001,48284.04239333334,33595.71927666667,49678.21169333334,7858.174204,0.0,0.0,0.0
2060,1,18,5,93000.34650666667,47044.65202666667,33623.012753333336,49334.29071666667,7827.664617666666,0.0,0.0,0.0
2060,1,18,6,90682.05256333335,46385.17558,32441.975950000004,47351.13863666666,7728.110070333333,0.0,0.0,0.0
2060,1,18,7,90186.88748333334,49388.153320000005,37332.92628666666,51831.52788,8135.802746666667,0.0,0.0,0.0
2060,1,18,8,89492.84509999999,48560.51198,35845.08416,49850.056286666666,7217.5018666666665,0.0,0.0,0.0
2060,1,19,1,85753.29119666667,45150.971549999995,31790.322476666664,46581.329333333335,6384.9929,0.0,0.0,0.0
2060,1,19,2,79628.16579666667,42077.963736666665,29694.80936,44119.90399666667,6117.1285836666675,0.0,0.0,0.0
2060,1,19,3,77416.23528333334,42014.62665,29954.126356666664,42605.92734666667,6887.865054666666,0.0,0.0,0.0
2060,1,19,4,81039.28486666667,41187.07223,29734.358823333332,42129.30560666666,7547.805079333334,0.0,0.0,0.0
2060,1,19,5,82699.92773,40840.31180333334,29907.275453333332,42751.028966666665,7605.52122,0.0,0.0,0.0
2060,1,19,6,82577.25196000001,40477.847486666666,29697.127276666666,42205.33329333334,7630.641648666667,0.0,0.0,0.0
2060,1,19,7,85712.35098333332,45430.51237666667,36092.087219999994,49272.83693666667,8185.927708,0.0,0.0,0.0
2060,1,19,8,86602.22840333333,45144.800096666666,34705.33525333333,47838.24895666667,7055.450474,0.0,0.0,0.0
2060,1,20,1,88510.59867666666,46219.21270333333,31881.503549999998,47056.589296666665,6426.280801333333,0.0,0.0,0.0
2060,1,20,2,87592.21087333333,46486.75830666666,31403.317213333332,47661.50776333333,6342.0824563333335,0.0,0.0,0.0
2060,1,20,3,90081.45122,48174.43388,33261.214836666666,48122.57048333334,7245.809431333334,0.0,0.0,0.0
2060,1,20,4,104468.50306666667,51671.417740000004,35463.004466666665,52503.69491666667,7950.108598333333,0.0,0.0,0.0
2060,1,20,5,105996.3582,50733.00892666667,35845.43184666667,52395.21638333334,8018.689975666667,0.0,0.0,0.0
2060,1,20,6,106096.46323333333,51118.18883333334,35528.19589333333,52089.62797,7857.073193333334,0.0,0.0,0.0
2060,1,20,7,99058.80279666667,53525.983360000006,40211.20007666667,55106.281416666665,8377.793311333333,0.0,0.0,0.0
2060,1,20,8,99425.41042000001,52956.99261666666,38617.60297,53452.67922666667,7216.719569333333,0.0,0.0,0.0
2060,1,21,1,93654.46276333334,49460.32747,33546.69532666667,49322.99087,6420.717800333333,0.0,0.0,0.0
2060,1,21,2,87516.53087333334,46446.39757333333,31375.849893333332,47620.393703333335,6336.519454666667,0.0,0.0,0.0
2060,1,21,3,90003.88791333332,48132.97214,33232.646506666664,48081.25360333334,7239.609002666667,0.0,0.0,0.0
2060,1,21,4,104381.58113333334,51628.854986666665,35433.42205,52460.32089,7943.473559999999,0.0,0.0,0.0
2060,1,21,5,105908.39326666667,50690.90975666667,35815.58866,52351.813383333334,8012.054937666667,0.0,0.0,0.0
2060,1,21,6,106008.70113333334,51075.68402666666,35498.613470000004,52046.311890000004,7850.525076999999,0.0,0.0,0.0
2060,1,21,7,98975.61854333333,53482.49343666667,40177.85104,55060.61844666667,8370.955455333335,0.0,0.0,0.0
2060,1,21,8,99342.51589,52913.76345666667,38585.90545333333,53408.841616666665,7210.577088666668,0.0,0.0,0.0
2060,1,22,1,93613.78331666667,49438.88673333334,33531.86066,49301.463213333336,6419.182179666666,0.0,0.0,0.0
2060,1,22,2,87496.27807,46435.59028333333,31368.57743,47609.29667333333,6335.0707563333335,0.0,0.0,0.0
2060,1,22,3,89983.02665999999,48121.962029999995,33224.91046,48070.18555333334,7237.928512666666,0.0,0.0,0.0
2060,1,22,4,104358.43095,51617.49719,35425.54113,52448.70233,7941.735122333333,0.0,0.0,0.0
2060,1,22,5,105884.89536666666,50679.49401333334,35807.76569,52340.107906666664,8010.287525666667,0.0,0.0,0.0
2060,1,22,6,105985.29016666667,51064.38417666667,35490.73255666666,52034.78025,7848.815613,0.0,0.0,0.0
2060,1,22,7,98953.39552,53470.90385,40168.840136666666,55048.33348666667,8369.188043333334,0.0,0.0,0.0
2060,1,22,8,99320.49567666667,52902.17387333334,38577.387103333334,53397.020240000005,7208.896598666666,0.0,0.0,0.0
2060,1,23,1,93951.06925333333,49617.68508,33653.812079999996,49481.44949,6456.2109083333335,0.0,0.0,0.0
2060,1,23,2,87995.55745666666,46701.68718666667,31549.606766666664,47880.92760333334,6371.693849666667,0.0,0.0,0.0
2060,1,23,3,90495.74996,48395.36037333333,33413.73379666667,48342.888523333335,7278.897700666667,0.0,0.0,0.0
2060,1,23,4,104933.53516666667,51898.718506666664,35620.99950666667,52735.312803333334,7985.398888666667,0.0,0.0,0.0
2060,1,23,5,106467.56183333334,50958.774073333334,36004.180206666664,52626.89222,8054.009240333333,0.0,0.0,0.0
2060,1,23,6,106567.522,51343.838083333336,35686.161953333336,52321.535593333334,7891.928874333334,0.0,0.0,0.0
2060,1,23,7,99503.6401,53759.48455,40390.40406,55350.41605666667,8414.271534666666,0.0,0.0,0.0
2060,1,23,8,99867.29234666667,53188.78434333333,38787.82502,53688.15064666667,7249.518099,0.0,0.0,0.0
2060,1,24,1,93971.09026666667,49626.69598333334,33662.06966,49491.21371666667,6439.34806,0.0,0.0,0.0
2060,1,24,2,87768.11181999999,46580.40216666667,31467.088910000002,47757.121849999996,6355.004845,0.0,0.0,0.0
2060,1,24,3,90262.24876666667,48270.74334666666,33327.710093333335,48218.76405333334,7260.238466333333,0.0,0.0,0.0
2060,1,24,4,104671.40773333334,51770.740496666665,35531.70174,52604.756109999995,7965.493774333333,0.0,0.0,0.0
2060,1,24,5,106202.01543333333,50831.46246333333,35914.67962666667,52496.36450333334,8034.104125999999,0.0,0.0,0.0
2060,1,24,6,106301.4251,51216.61339333333,35597.26982666666,52191.0948,7872.168629666667,0.0,0.0,0.0
2060,1,24,7,99252.78350333334,53627.97172,40289.226969999996,55212.52895,8393.757966666666,0.0,0.0,0.0
2060,1,24,8,99617.71061,53057.96689,38691.718376666664,53555.50783333334,7231.032708999999,0.0,0.0,0.0
2060,1,25,1,91210.79847,48328.69128,33187.38917333334,49177.106953333336,6446.794369333334,0.0,0.0,0.0
2060,1,25,2,82751.61728666666,45493.154089999996,30757.081873333333,46733.81931666667,6331.130297000001,0.0,0.0,0.0
2060,1,25,3,83935.23277333334,46431.09932,32110.39788,46557.512729999995,7106.647472333333,0.0,0.0,0.0
2060,1,25,4,93188.12678,48706.56974333333,33891.94910333333,50113.40066666666,7925.480726666666,0.0,0.0,0.0
2060,1,25,5,93821.00512333332,47462.862250000006,33919.4454,49767.82817,7895.1449846666665,0.0,0.0,0.0
2060,1,25,6,91487.18113,46797.851783333324,32730.643573333335,47773.20240333333,7794.80814,0.0,0.0,0.0
2060,1,25,7,90985.46793333332,49822.00948666667,37648.539703333336,52276.249279999996,8204.471046,0.0,0.0,0.0
2060,1,25,8,90287.89072666666,48990.25384333334,36152.58486,50282.72452333333,7280.954852,0.0,0.0,0.0
2060,1,26,1,86044.82724333333,45305.46074,31899.17767,46739.12155,6388.324905999999,0.0,0.0,0.0
2060,1,26,2,79669.74343666667,42099.95497333333,29710.339403333335,44142.9383,6120.344693999999,0.0,0.0,0.0
2060,1,26,3,77456.76986,42036.55994,29969.68537333333,42628.17935333333,6891.428852333333,0.0,0.0,0.0
2060,1,26,4,81081.49993333333,41208.65783333333,29749.975789999997,42151.32582,7551.716565333333,0.0,0.0,0.0
2060,1,26,5,82742.86715,40861.69459,29922.89242,42773.33892,7609.374757333334,0.0,0.0,0.0
2060,1,26,6,82620.24932333334,40498.99848333333,29712.686293333332,42227.35350333333,7634.5241596666665,0.0,0.0,0.0
2060,1,26,7,85756.50730333333,45454.039236666664,36109.84826,49297.43583,8189.926115333333,0.0,0.0,0.0
2060,1,26,8,86646.93523,45168.35593,34722.63271333333,47862.61605666667,7059.072219999999,0.0,0.0,0.0
2060,1,27,1,88555.76909,46242.942383333335,31898.01870666667,47080.81153333333,6429.670755333333,0.0,0.0,0.0
2060,1,27,2,87637.38129,46510.74875,31419.687503333334,47686.04871,6345.414462333334,0.0,0.0,0.0
2060,1,27,3,90127.78059333334,48199.09072666667,33278.251533333336,48147.28527666667,7249.518099000001,0.0,0.0,0.0
2060,1,27,4,104520.42436666666,51696.856883333334,35480.62064,52529.771486666665,7954.049057666666,0.0,0.0,0.0
2060,1,27,5,106048.88799999999,50758.10038333334,35863.22186333333,52421.235010000004,8022.572487333334,0.0,0.0,0.0
2060,1,27,6,106148.99306666666,51143.45413,35546.10180333333,52115.61761666666,7860.839809,0.0,0.0,0.0
2060,1,27,7,99108.43522333335,53552.175826666666,40231.076219999995,55133.60386666667,8381.878640666668,0.0,0.0,0.0
2060,1,27,8,99474.55025666667,52982.982266666666,38636.66784333333,53479.13245999999,7220.399263333333,0.0,0.0,0.0
2060,1,28,1,93701.37161666667,49485.100210000004,33563.81894,49347.995403333334,6424.020832333333,0.0,0.0,0.0
2060,1,28,2,87561.49846999999,46470.301093333335,31392.19121,47644.81875666667,6339.851460666668,0.0,0.0,0.0
2060,1,28,3,90049.89857,48157.57103666667,33249.59627666667,48105.70763333334,7243.259722333333,0.0,0.0,0.0
2060,1,28,4,104433.24174000001,51654.14926,35450.951296666666,52486.0208,7947.414019333333,0.0,0.0,0.0
2060,1,28,5,105960.45946666667,50715.827366666665,35833.3497,52377.77406,8015.966423333334,0.0,0.0,0.0
2060,1,28,6,106060.5935,51100.89137666667,35516.200666666664,52072.09871666667,7854.378614333334,0.0,0.0,0.0
2060,1,28,7,99024.90328000001,53508.396160000004,40197.466420000004,55087.79602666667,8374.982836333334,0.0,0.0,0.0
2060,1,28,8,99391.53984666667,52939.40541666667,38604.82545333333,53434.773316666666,7214.198834333333,0.0,0.0,0.0
2060,1,29,1,93660.63422,49463.57255333333,33548.92632333333,49326.32288,6422.514186,0.0,0.0,0.0
2060,1,29,2,87541.30361666666,46459.55175333333,31384.83182333333,47633.779676666665,6338.373788333333,0.0,0.0,0.0
2060,1,29,3,90029.24013333333,48146.531956666666,33241.976123333334,48094.69752666666,7241.608206333333,0.0,0.0,0.0
2060,1,29,4,104409.94665666665,51642.82043666666,35443.01243,52474.46018666667,7945.617633333332,0.0,0.0,0.0
2060,1,29,5,105936.8457,50704.643416666666,35825.43981,52366.03960333334,8014.170037333333,0.0,0.0,0.0
2060,1,29,6,106037.32740000001,51089.56255666667,35508.261803333335,52060.42221,7852.640176333333,0.0,0.0,0.0
2060,1,29,7,99002.50638333334,53496.80657666666,40188.51346333334,55075.540036666665,8373.215424666667,0.0,0.0,0.0
2060,1,29,8,99369.46168666666,52927.84481,38596.365053333335,53423.06782999999,7212.576292333334,0.0,0.0,0.0
2060,1,30,1,93998.15195000001,49642.63166333333,33670.93569333333,49506.56991666667,6459.571888333333,0.0,0.0,0.0
2060,1,30,2,88040.87274,46725.82250333333,31565.948086666667,47905.58445333334,6375.025855666667,0.0,0.0,0.0
2060,1,30,3,90542.28215,48420.10414,33430.88638333333,48367.60331333333,7282.6353420000005,0.0,0.0,0.0
2060,1,30,4,104986.03603333334,51924.12867333333,35638.70259666666,52761.563213333335,7989.426270333333,0.0,0.0,0.0
