Year,Month,Day,Interval,wind_apb1,wind_apb2,wind_apb3,wind_apb4,wind_apb5
2060,1,15,7,0.0,0.0,0.08298380233333334,0.0,0.017491284
2060,1,15,8,0.0,0.0,0.106708443,0.0,0.018705431999999998
2060,1,16,1,0.0,0.0,0.067034945,0.0,0.0
2060,1,16,2,0.0,0.0,0.15110890899999999,0.000640375,0.008287847666666666
2060,1,16,3,0.0,0.0,0.204917079,0.007990716666666666,0.009627096333333333
2060,1,16,4,0.0,0.0,0.10931281466666666,0.0,0.009477712333333334
2060,1,16,5,0.0,0.0,0.047088771,0.0012593356666666666,0.028420440333333335
2060,1,16,6,0.0,0.0,0.056157435666666665,0.0,0.008987337333333333
2060,1,16,7,0.0,0.0,0.08298380233333334,0.0,0.017491284
2060,1,16,8,0.0,0.0,0.106708443,0.0,0.018705431999999998
2060,1,17,1,0.0,0.0,0.067034945,0.0,0.0
2060,1,17,2,0.0,0.0,0.15110890899999999,0.000640375,0.008287847666666666
2060,1,17,3,0.0,0.0,0.204917079,0.007990716666666666,0.009627096333333333
2060,1,17,4,0.0,0.0,0.10931281466666666,0.0,0.009477712333333334
2060,1,17,5,0.0,0.0,0.047088771,0.0012593356666666666,0.028420440333333335
2060,1,17,6,0.0,0.0,0.056157435666666665,0.0,0.008987337333333333
2060,1,17,7,0.0,0.0,0.08298380233333334,0.0,0.017491284
2060,1,17,8,0.0,0.0,0.106708443,0.0,0.018705431999999998
2060,1,18,1,0.0,0.0,0.067034945,0.0,0.0
2060,1,18,2,0.0,0.0,0.15110890899999999,0.000640375,0.008287847666666666
2060,1,18,3,0.0,0.0,0.204917079,0.007990716666666666,0.009627096333333333
2060,1,18,4,0.0,0.0,0.10931281466666666,0.0,0.009477712333333334
2060,1,18,5,0.0,0.0,0.047088771,0.0012593356666666666,0.028420440333333335
2060,1,18,6,0.0,0.0,0.056157435666666665,0.0,0.008987337333333333
2060,1,18,7,0.0,0.0,0.08298380233333334,0.0,0.017491284
2060,1,18,8,0.0,0.0,0.106708443,0.0,0.018705431999999998
2060,1,19,1,0.0,0.0,0.067034945,0.0,0.0
2060,1,19,2,0.0,0.0,0.15110890899999999,0.000640375,0.008287847666666666
2060,1,19,3,0.0,0.0,0.204917079,0.007990716666666666,0.009627096333333333
2060,1,19,4,0.0,0.0,0.10931281466666666,0.0,0.009477712333333334
2060,1,19,5,0.0,0.0,0.047088771,0.0012593356666666666,0.028420440333333335
2060,1,19,6,0.0,0.0,0.056157435666666665,0.0,0.008987337333333333
2060,1,19,7,0.0,0.0,0.08298380233333334,0.0,0.017491284
2060,1,19,8,0.0,0.0,0.106708443,0.0,0.018705431999999998
2060,1,20,1,0.0,0.0,0.067034945,0.0,0.0
2060,1,20,2,0.0,0.0,0.15110890899999999,0.000640375,0.008287847666666666
2060,1,20,3,0.0,0.0,0.204917079,0.007990716666666666,0.009627096333333333
2060,1,20,4,0.0,0.0,0.10931281466666666,0.0,0.009477712333333334
2060,1,20,5,0.0,0.0,0.047088771,0.0012593356666666666,0.028420440333333335
2060,1,20,6,0.0,0.0,0.056157435666666665,0.0,0.008987337333333333
2060,1,20,7,0.0,0.0,0.08298380233333334,0.0,0.017491284
2060,1,20,8,0.0,0.0,0.106708443,0.0,0.018705431999999998
2060,1,21,1,0.0,0.0,0.067034945,0.0,0.0
2060,1,21,2,0.0,0.0,0.15110890899999999,0.000640375,0.008287847666666666
2060,1,21,3,0.0,0.0,0.204917079,0.007990716666666666,0.009627096333333333
2060,1,21,4,0.0,0.0,0.10931281466666666,0.0,0.009477712333333334
2060,1,21,5,0.0,0.0,0.047088771,0.0012593356666666666,0.028420440333333335
2060,1,21,6,0.0,0.0,0.056157435666666665,0.0,0.008987337333333333
2060,1,21,7,0.0,0.0,0.08298380233333334,0.0,0.017491284
2060,1,21,8,0.0,0.0,0.106708443,0.0,0.018705431999999998
2060,1,22,1,0.0,0.0,0.067034945,0.0,0.0
2060,1,22,2,0.0,0.0,0.15110890899999999,0.000640375,0.008287847666666666
2060,1,22,3,0.0,0.0,0.204917079,0.007990716666666666,0.009627096333333333
2060,1,22,4,0.0,0.0,0.10931281466666666,0.0,0.009477712333333334
2060,1,22,5,0.0,0.0,0.047088771,0.0012593356666666666,0.028420440333333335
2060,1,22,6,0.0,0.0,0.056157435666666665,0.0,0.008987337333333333
2060,1,22,7,0.0,0.0,0.08298380233333334,0.0,0.017491284
2060,1,22,8,0.0,0.0,0.106708443,0.0,0.018705431999999998
2060,1,23,1,0.0,0.0,0.067034945,0.0,0.0
2060,1,23,2,0.0,0.0,0.15110890899999999,0.000640375,0.008287847666666666
2060,1,23,3,0.0,0.0,0.204917079,0.007990716666666666,0.009627096333333333
2060,1,23,4,0.0,0.0,0.10931281466666666,0.0,0.009477712333333334
2060,1,23,5,0.0,0.0,0.047088771,0.0012593356666666666,0.028420440333333335
2060,1,23,6,0.0,0.0,0.056157435666666665,0.0,0.008987337333333333
2060,1,23,7,0.0,0.0,0.08298380233333334,0.0,0.017491284
2060,1,23,8,0.0,0.0,0.106708443,0.0,0.018705431999999998
2060,1,24,1,0.0,0.0,0.067034945,0.0,0.0
2060,1,24,2,0.0,0.0,0.15110890899999999,0.000640375,0.008287847666666666
2060,1,24,3,0.0,0.0,0.204917079,0.007990716666666666,0.009627096333333333
2060,1,24,4,0.0,0.0,0.10931281466666666,0.0,0.009477712333333334
2060,1,24,5,0.0,0.0,0.047088771,0.0012593356666666666,0.028420440333333335
2060,1,24,6,0.0,0.0,0.056157435666666665,0.0,0.008987337333333333
2060,1,24,7,0.0,0.0,0.08298380233333334,0.0,0.017491284
2060,1,24,8,0.0,0.0,0.106708443,0.0,0.018705431999999998
2060,1,25,1,0.0,0.0,0.067034945,0.0,0.0
2060,1,25,2,0.0,0.0,0.15110890899999999,0.000640375,0.008287847666666666
2060,1,25,3,0.0,0.0,0.204917079,0.007990716666666666,0.009627096333333333
2060,1,25,4,0.0,0.0,0.10931281466666666,0.0,0.009477712333333334
2060,1,25,5,0.0,0.0,0.047088771,0.0012593356666666666,0.028420440333333335
2060,1,25,6,0.0,0.0,0.056157435666666665,0.0,0.008987337333333333
2060,1,25,7,0.0,0.0,0.08298380233333334,0.0,0.017491284
2060,1,25,8,0.0,0.0,0.106708443,0.0,0.018705431999999998
2060,1,26,1,0.0,0.0,0.067034945,0.0,0.0
2060,1,26,2,0.0,0.0,0.15110890899999999,0.000640375,0.008287847666666666
2060,1,26,3,0.0,0.0,0.204917079,0.007990716666666666,0.009627096333333333
2060,1,26,4,0.0,0.0,0.10931281466666666,0.0,0.009477712333333334
2060,1,26,5,0.0,0.0,0.047088771,0.0012593356666666666,0.028420440333333335
2060,1,26,6,0.0,0.0,0.056157435666666665,0.0,0.008987337333333333
2060,1,26,7,0.0,0.0,0.08298380233333334,0.0,0.017491284
2060,1,26,8,0.0,0.0,0.106708443,0.0,0.018705431999999998
2060,1,27,1,0.0,0.0,0.067034945,0.0,0.0
2060,1,27,2,0.0,0.0,0.15110890899999999,0.000640375,0.008287847666666666
2060,1,27,3,0.0,0.0,0.204917079,0.007990716666666666,0.009627096333333333
2060,1,27,4,0.0,0.0,0.10931281466666666,0.0,0.009477712333333334
2060,1,27,5,0.0,0.0,0.047088771,0.0012593356666666666,0.028420440333333335
2060,1,27,6,0.0,0.0,0.056157435666666665,0.0,0.008987337333333333
2060,1,27,7,0.0,0.0,0.08298380233333334,0.0,0.017491284
2060,1,27,8,0.0,0.0,0.106708443,0.0,0.018705431999999998
2060,1,28,1,0.0,0.0,0.067034945,0.0,0.0
2060,1,28,2,0.0,0.0,0.15110890899999999,0.000640375,0.008287847666666666
2060,1,28,3,0.0,0.0,0.204917079,0.007990716666666666,0.009627096333333333
2060,1,28,4,0.0,0.0,0.10931281466666666,0.0,0.009477712333333334
2060,1,28,5,0.0,0.0,0.047088771,0.0012593356666666666,0.028420440333333335
2060,1,28,6,0.0,0.0,0.056157435666666665,0.0,0.008987337333333333
2060,1,28,7,0.0,0.0,0.08298380233333334,0.0,0.017491284
2060,1,28,8,0.0,0.0,0.106708443,0.0,0.018705431999999998
2060,1,29,1,0.0,0.0,0.067034945,0.0,0.0
2060,1,29,2,0.0,0.0,0.15110890899999999,0.000640375,0.008287847666666666
2060,1,29,3,0.0,0.0,0.204917079,0.007990716666666666,0.009627096333333333
2060,1,29,4,0.0,0.0,0.10931281466666666,0.0,0.009477712333333334
2060,1,29,5,0.0,0.0,0.047088771,0.0012593356666666666,0.028420440333333335
2060,1,29,6,0.0,0.0,0.056157435666666665,0.0,0.008987337333333333
2060,1,29,7,0.0,0.0,0.08298380233333334,0.0,0.017491284
2060,1,29,8,0.0,0.0,0.106708443,0.0,0.018705431999999998
2060,1,30,1,0.0,0.0,0.067034945,0.0,0.0
2060,1,30,2,0.0,0.0,0.15110890899999999,0.000640375,0.008287847666666666
2060,1,30,3,0.0,0.0,0.204917079,0.007990716666666666,0.009627096333333333
2060,1,30,4,0.0,0.0,0.10931281466666666,0.0,0.009477712333333334
2060,1,30,5,0.0,0.0,0.047088771,0.0012593356666666666,0.028420440333333335
2060,1,30,6,0.0,0.0,0.056157435666666665,0.0,0.008987337333333333
2060,1,30,7,0.0,0.0,0.08298380233333334,0.0,0.017491284
2060,1,30,8,0.0,0.0,0.106708443,0.0,0.018705431999999998
2060,1,31,1,0.0,0.0,0.067034945,0.0,0.0
2060,1,31,2,0.0,0.0,0.15110890899999999,0.000640375,0.008287847666666666
2060,1,31,3,0.0,0.0,0.204917079,0.007990716666666666,0.009627096333333333
2060,1,31,4,0.0,0.0,0.10931281466666666,0.0,0.009477712333333334
2060,1,31,5,0.0,0.0,0.047088771,0.0012593356666666666,0.028420440333333335
2060,1,31,6,0.0,0.0,0.056157435666666665,0.0,0.008987337333333333
2060,1,31,7,0.0,0.0,0.08298380233333334,0.0,0.017491284
2060,1,31,8,0.0,0.0,0.106708443,0.0,0.018705431999999998
2060,2,1,1,0.0,0.0,0.012911693333333333,0.0,0.0011088419999999999
2060,2,1,2,0.0,0.0,0.05481019233333334,0.017589935,0.030242832666666664
2060,2,1,3,0.0,0.0,0.08451155133333334,0.015709845333333333,0.02419077633333333
2060,2,1,4,0.0,0.0,0.04090075666666667,0.0017558950000000002,0.008269274666666666
2060,2,1,5,0.0,0.0,0.010519030333333332,0.0,0.006172739666666666
2060,2,1,6,0.0,0.0,0.015520855666666666,0.0,0.006795307333333334
2060,2,1,7,0.0,0.0,0.011042773666666667,0.0,0.010096572666666666
2060,2,1,8,0.0,0.0,0.01485994,0.0,0.012763116333333333
2060,2,2,1,0.0,0.0,0.012911693333333333,0.0,0.0011088419999999999
2060,2,2,2,0.0,0.0,0.05481019233333334,0.017589935,0.030242832666666664
2060,2,2,3,0.0,0.0,0.08451155133333334,0.015709845333333333,0.02419077633333333
2060,2,2,4,0.0,0.0,0.04090075666666667,0.0017558950000000002,0.008269274666666666
2060,2,2,5,0.0,0.0,0.010519030333333332,0.0,0.006172739666666666
2060,2,2,6,0.0,0.0,0.015520855666666666,0.0,0.006795307333333334
2060,2,2,7,0.0,0.0,0.011042773666666667,0.0,0.010096572666666666
2060,2,2,8,0.0,0.0,0.01485994,0.0,0.012763116333333333
2060,2,3,1,0.0,0.0,0.012911693333333333,0.0,0.0011088419999999999
2060,2,3,2,0.0,0.0,0.05481019233333334,0.017589935,0.030242832666666664
2060,2,3,3,0.0,0.0,0.08451155133333334,0.015709845333333333,0.02419077633333333
