Year,Month,Day,Interval,wind_apb1,wind_apb2,wind_apb3,wind_apb4,wind_apb5
2025,7,24,19,0,0,0.248223433,0.431349766,0.26470639
2025,7,24,20,0,0,0.233682142,0.433819613,0.282548619
2025,7,24,21,0,0,0.207441865,0.411593364,0.284180708
2025,7,24,22,0,0,0.227373463,0.411179496,0.297227874
2025,7,24,23,0,0,0.211675839,0.384845301,0.278512219
2025,7,24,24,0,0,0.208697467,0.362747653,0.271712951
2025,7,25,1,0,0,0.128411637,0.240785901,0.14651542
2025,7,25,2,0,0,0.140863398,0.169057202,0.1181816
2025,7,25,3,0,0,0.146539508,0.1138131,0.105343068
2025,7,25,4,0,0,0.1829153,0.088300311,0.104431953
2025,7,25,5,0,0,0.262488582,0.086693292,0.099502414
2025,7,25,6,0,0,0.348545757,0.09685237,0.093370128
2025,7,25,7,0,0,0.43520101,0.110252861,0.069212131
2025,7,25,8,0,0,0.464369778,0.11573339,0.05019713
2025,7,25,9,0,0,0.47539049,0.113564007,0.042831093
2025,7,25,10,0,0,0.489247718,0.129507151,0.064835438
2025,7,25,11,0,0,0.49492494,0.185578002,0.10958117
2025,7,25,12,0,0,0.506774794,0.28797538,0.170006154
2025,7,25,13,0,0,0.496117286,0.376227269,0.22889297
2025,7,25,14,0,0,0.417183971,0.434009932,0.256347713
2025,7,25,15,0,0,0.357174702,0.454985378,0.249092014
2025,7,25,16,0,0,0.2970037,0.481370601,0.257063405
2025,7,25,17,0,0,0.256552023,0.488168724,0.250029521
2025,7,25,18,0,0,0.245198299,0.458527038,0.253869432
2025,7,25,19,0,0,0.248223433,0.431349766,0.26470639
2025,7,25,20,0,0,0.233682142,0.433819613,0.282548619
2025,7,25,21,0,0,0.207441865,0.411593364,0.284180708
2025,7,25,22,0,0,0.227373463,0.411179496,0.297227874
2025,7,25,23,0,0,0.211675839,0.384845301,0.278512219
2025,7,25,24,0,0,0.208697467,0.362747653,0.271712951
2025,7,26,1,0,0,0.128411637,0.240785901,0.14651542
2025,7,26,2,0,0,0.140863398,0.169057202,0.1181816
2025,7,26,3,0,0,0.146539508,0.1138131,0.105343068
2025,7,26,4,0,0,0.1829153,0.088300311,0.104431953
2025,7,26,5,0,0,0.262488582,0.086693292,0.099502414
2025,7,26,6,0,0,0.348545757,0.09685237,0.093370128
2025,7,26,7,0,0,0.43520101,0.110252861,0.069212131
2025,7,26,8,0,0,0.464369778,0.11573339,0.05019713
2025,7,26,9,0,0,0.47539049,0.113564007,0.042831093
2025,7,26,10,0,0,0.489247718,0.129507151,0.064835438
2025,7,26,11,0,0,0.49492494,0.185578002,0.10958117
2025,7,26,12,0,0,0.506774794,0.28797538,0.170006154
2025,7,26,13,0,0,0.496117286,0.376227269,0.22889297
2025,7,26,14,0,0,0.417183971,0.434009932,0.256347713
2025,7,26,15,0,0,0.357174702,0.454985378,0.249092014
2025,7,26,16,0,0,0.2970037,0.481370601,0.257063405
2025,7,26,17,0,0,0.256552023,0.488168724,0.250029521
2025,7,26,18,0,0,0.245198299,0.458527038,0.253869432
2025,7,26,19,0,0,0.248223433,0.431349766,0.26470639
2025,7,26,20,0,0,0.233682142,0.433819613,0.282548619
2025,7,26,21,0,0,0.207441865,0.411593364,0.284180708
2025,7,26,22,0,0,0.227373463,0.411179496,0.297227874
2025,7,26,23,0,0,0.211675839,0.384845301,0.278512219
2025,7,26,24,0,0,0.208697467,0.362747653,0.271712951
2025,7,27,1,0,0,0.128411637,0.240785901,0.14651542
2025,7,27,2,0,0,0.140863398,0.169057202,0.1181816
2025,7,27,3,0,0,0.146539508,0.1138131,0.105343068
2025,7,27,4,0,0,0.1829153,0.088300311,0.104431953
2025,7,27,5,0,0,0.262488582,0.086693292,0.099502414
2025,7,27,6,0,0,0.348545757,0.09685237,0.093370128
2025,7,27,7,0,0,0.43520101,0.110252861,0.069212131
2025,7,27,8,0,0,0.464369778,0.11573339,0.05019713
2025,7,27,9,0,0,0.47539049,0.113564007,0.042831093
2025,7,27,10,0,0,0.489247718,0.129507151,0.064835438
2025,7,27,11,0,0,0.49492494,0.185578002,0.10958117
2025,7,27,12,0,0,0.506774794,0.28797538,0.170006154
2025,7,27,13,0,0,0.496117286,0.376227269,0.22889297
2025,7,27,14,0,0,0.417183971,0.434009932,0.256347713
2025,7,27,15,0,0,0.357174702,0.454985378,0.249092014
2025,7,27,16,0,0,0.2970037,0.481370601,0.257063405
2025,7,27,17,0,0,0.256552023,0.488168724,0.250029521
2025,7,27,18,0,0,0.245198299,0.458527038,0.253869432
2025,7,27,19,0,0,0.248223433,0.431349766,0.26470639
2025,7,27,20,0,0,0.233682142,0.433819613,0.282548619
2025,7,27,21,0,0,0.207441865,0.411593364,0.284180708
2025,7,27,22,0,0,0.227373463,0.411179496,0.297227874
2025,7,27,23,0,0,0.211675839,0.384845301,0.278512219
2025,7,27,24,0,0,0.208697467,0.362747653,0.271712951
2025,7,28,1,0,0,0.128411637,0.240785901,0.14651542
2025,7,28,2,0,0,0.140863398,0.169057202,0.1181816
2025,7,28,3,0,0,0.146539508,0.1138131,0.105343068
2025,7,28,4,0,0,0.1829153,0.088300311,0.104431953
2025,7,28,5,0,0,0.262488582,0.086693292,0.099502414
2025,7,28,6,0,0,0.348545757,0.09685237,0.093370128
2025,7,28,7,0,0,0.43520101,0.110252861,0.069212131
2025,7,28,8,0,0,0.464369778,0.11573339,0.05019713
2025,7,28,9,0,0,0.47539049,0.113564007,0.042831093
2025,7,28,10,0,0,0.489247718,0.129507151,0.064835438
2025,7,28,11,0,0,0.49492494,0.185578002,0.10958117
2025,7,28,12,0,0,0.506774794,0.28797538,0.170006154
2025,7,28,13,0,0,0.496117286,0.376227269,0.22889297
2025,7,28,14,0,0,0.417183971,0.434009932,0.256347713
2025,7,28,15,0,0,0.357174702,0.454985378,0.249092014
2025,7,28,16,0,0,0.2970037,0.481370601,0.257063405
2025,7,28,17,0,0,0.256552023,0.488168724,0.250029521
2025,7,28,18,0,0,0.245198299,0.458527038,0.253869432
2025,7,28,19,0,0,0.248223433,0.431349766,0.26470639
2025,7,28,20,0,0,0.233682142,0.433819613,0.282548619
2025,7,28,21,0,0,0.207441865,0.411593364,0.284180708
2025,7,28,22,0,0,0.227373463,0.411179496,0.297227874
2025,7,28,23,0,0,0.211675839,0.384845301,0.278512219
2025,7,28,24,0,0,0.208697467,0.362747653,0.271712951
2025,7,29,1,0,0,0.128411637,0.240785901,0.14651542
2025,7,29,2,0,0,0.140863398,0.169057202,0.1181816
2025,7,29,3,0,0,0.146539508,0.1138131,0.105343068
2025,7,29,4,0,0,0.1829153,0.088300311,0.104431953
2025,7,29,5,0,0,0.262488582,0.086693292,0.099502414
2025,7,29,6,0,0,0.348545757,0.09685237,0.093370128
2025,7,29,7,0,0,0.43520101,0.110252861,0.069212131
2025,7,29,8,0,0,0.464369778,0.11573339,0.05019713
2025,7,29,9,0,0,0.47539049,0.113564007,0.042831093
2025,7,29,10,0,0,0.489247718,0.129507151,0.064835438
2025,7,29,11,0,0,0.49492494,0.185578002,0.10958117
2025,7,29,12,0,0,0.506774794,0.28797538,0.170006154
2025,7,29,13,0,0,0.496117286,0.376227269,0.22889297
2025,7,29,14,0,0,0.417183971,0.434009932,0.256347713
2025,7,29,15,0,0,0.357174702,0.454985378,0.249092014
2025,7,29,16,0,0,0.2970037,0.481370601,0.257063405
2025,7,29,17,0,0,0.256552023,0.488168724,0.250029521
2025,7,29,18,0,0,0.245198299,0.458527038,0.253869432
2025,7,29,19,0,0,0.248223433,0.431349766,0.26470639
2025,7,29,20,0,0,0.233682142,0.433819613,0.282548619
2025,7,29,21,0,0,0.207441865,0.411593364,0.284180708
2025,7,29,22,0,0,0.227373463,0.411179496,0.297227874
2025,7,29,23,0,0,0.211675839,0.384845301,0.278512219
2025,7,29,24,0,0,0.208697467,0.362747653,0.271712951
2025,7,30,1,0,0,0.128411637,0.240785901,0.14651542
2025,7,30,2,0,0,0.140863398,0.169057202,0.1181816
2025,7,30,3,0,0,0.146539508,0.1138131,0.105343068
2025,7,30,4,0,0,0.1829153,0.088300311,0.104431953
2025,7,30,5,0,0,0.262488582,0.086693292,0.099502414
2025,7,30,6,0,0,0.348545757,0.09685237,0.093370128
2025,7,30,7,0,0,0.43520101,0.110252861,0.069212131
2025,7,30,8,0,0,0.464369778,0.11573339,0.05019713
2025,7,30,9,0,0,0.47539049,0.113564007,0.042831093
2025,7,30,10,0,0,0.489247718,0.129507151,0.064835438
2025,7,30,11,0,0,0.49492494,0.185578002,0.10958117
2025,7,30,12,0,0,0.506774794,0.28797538,0.170006154
2025,7,30,13,0,0,0.496117286,0.376227269,0.22889297
2025,7,30,14,0,0,0.417183971,0.434009932,0.256347713
2025,7,30,15,0,0,0.357174702,0.454985378,0.249092014
2025,7,30,16,0,0,0.2970037,0.481370601,0.257063405
2025,7,30,17,0,0,0.256552023,0.488168724,0.250029521
2025,7,30,18,0,0,0.245198299,0.458527038,0.253869432
2025,7,30,19,0,0,0.248223433,0.431349766,0.26470639
2025,7,30,20,0,0,0.233682142,0.433819613,0.282548619
2025,7,30,21,0,0,0.207441865,0.411593364,0.284180708
2025,7,30,22,0,0,0.227373463,0.411179496,0.297227874
2025,7,30,23,0,0,0.211675839,0.384845301,0.278512219
2025,7,30,24,0,0,0.208697467,0.362747653,0.271712951
2025,7,31,1,0,0,0.128411637,0.240785901,0.14651542
2025,7,31,2,0,0,0.140863398,0.169057202,0.1181816
2025,7,31,3,0,0,0.146539508,0.1138131,0.105343068
2025,7,31,4,0,0,0.1829153,0.088300311,0.104431953
2025,7,31,5,0,0,0.262488582,0.086693292,0.099502414
2025,7,31,6,0,0,0.348545757,0.09685237,0.093370128
2025,7,31,7,0,0,0.43520101,0.110252861,0.069212131
2025,7,31,8,0,0,0.464369778,0.11573339,0.05019713
2025,7,31,9,0,0,0.47539049,0.113564007,0.042831093
2025,7,31,10,0,0,0.489247718,0.129507151,0.064835438
2025,7,31,11,0,0,0.49492494,0.185578002,0.10958117
2025,7,31,12,0,0,0.506774794,0.28797538,0.170006154
2025,7,31,13,0,0,0.496117286,0.376227269,0.22889297
2025,7,31,14,0,0,0.417183971,0.434009932,0.256347713
2025,7,31,15,0,0,0.357174702,0.454985378,0.249092014
2025,7,31,16,0,0,0.2970037,0.481370601,0.257063405
2025,7,31,17,0,0,0.256552023,0.488168724,0.250029521
2025,7,31,18,0,0,0.245198299,0.458527038,0.253869432
2025,7,31,19,0,0,0.248223433,0.431349766,0.26470639
2025,7,31,20,0,0,0.233682142,0.433819613,0.282548619
2025,7,31,21,0,0,0.207441865,0.411593364,0.284180708
2025,7,31,22,0,0,0.227373463,0.411179496,0.297227874
2025,7,31,23,0,0,0.211675839,0.384845301,0.278512219
2025,7,31,24,0,0,0.208697467,0.362747653,0.271712951
2025,8,1,1,0,0,0.216422245,0.365640216,0.212674419
2025,8,1,2,0,0,0.229083303,0.272313845,0.167378188
2025,8,1,3,0,0,0.250230762,0.206101752,0.14392325
2025,8,1,4,0,0,0.307047775,0.175202708,0.141052036
2025,8,1,5,0,0,0.39708551,0.161684067,0.138915475
2025,8,1,6,0,0,0.506774794,0.170006154,0.122516901
2025,8,1,7,0,0,0.583065568,0.193679918,0.093908223
2025,8,1,8,0,0,0.626047072,0.192167676,0.061417696
2025,8,1,9,0,0,0.639104024,0.178965486,0.052977906
2025,8,1,10,0,0,0.653391948,0.191655703,0.068836292
2025,8,1,11,0,0,0.649245202,0.264254896,0.123669676
2025,8,1,12,0,0,0.690788863,0.392695376,0.20577502
2025,8,1,13,0,0,0.698470954,0.491926183,0.277795242
2025,8,1,14,0,0,0.615248304,0.555504029,0.316759506
2025,8,1,15,0,0,0.552161212,0.623816714,0.360968488
2025,8,1,16,0,0,0.498195572,0.679530058,0.377400957
2025,8,1,17,0,0,0.441139479,0.72935316,0.396411484
2025,8,1,18,0,0,0.404456814,0.723637434,0.40925141
2025,8,1,19,0,0,0.39180322,0.728153601,0.4328211
2025,8,1,20,0,0,0.362450738,0.69375188,0.440274147
2025,8,1,21,0,0,0.366878269,0.713539392,0.432251164
2025,8,1,22,0,0,0.365469706,0.713211577,0.424041323
2025,8,1,23,0,0,0.337451349,0.67502056,0.396905754
2025,8,1,24,0,0,0.327219827,0.639227234,0.388602514
2025,8,2,1,0,0,0.216422245,0.365640216,0.212674419
2025,8,2,2,0,0,0.229083303,0.272313845,0.167378188
2025,8,2,3,0,0,0.250230762,0.206101752,0.14392325
2025,8,2,4,0,0,0.307047775,0.175202708,0.141052036
2025,8,2,5,0,0,0.39708551,0.161684067,0.138915475
2025,8,2,6,0,0,0.506774794,0.170006154,0.122516901
2025,8,2,7,0,0,0.583065568,0.193679918,0.093908223
2025,8,2,8,0,0,0.626047072,0.192167676,0.061417696
2025,8,2,9,0,0,0.639104024,0.178965486,0.052977906
2025,8,2,10,0,0,0.653391948,0.191655703,0.068836292
2025,8,2,11,0,0,0.649245202,0.264254896,0.123669676
2025,8,2,12,0,0,0.690788863,0.392695376,0.20577502
2025,8,2,13,0,0,0.698470954,0.491926183,0.277795242
2025,8,2,14,0,0,0.615248304,0.555504029,0.316759506
2025,8,2,15,0,0,0.552161212,0.623816714,0.360968488
2025,8,2,16,0,0,0.498195572,0.679530058,0.377400957
2025,8,2,17,0,0,0.441139479,0.72935316,0.396411484
2025,8,2,18,0,0,0.404456814,0.723637434,0.40925141
2025,8,2,19,0,0,0.39180322,0.728153601,0.4328211
2025,8,2,20,0,0,0.362450738,0.69375188,0.440274147
2025,8,2,21,0,0,0.366878269,0.713539392,0.432251164
2025,8,2,22,0,0,0.365469706,0.713211577,0.424041323
2025,8,2,23,0,0,0.337451349,0.67502056,0.396905754
2025,8,2,24,0,0,0.327219827,0.639227234,0.388602514
2025,8,3,1,0,0,0.216422245,0.365640216,0.212674419
2025,8,3,2,0,0,0.229083303,0.272313845,0.167378188
2025,8,3,3,0,0,0.250230762,0.206101752,0.14392325
2025,8,3,4,0,0,0.307047775,0.175202708,0.141052036
2025,8,3,5,0,0,0.39708551,0.161684067,0.138915475
2025,8,3,6,0,0,0.506774794,0.170006154,0.122516901
2025,8,3,7,0,0,0.583065568,0.193679918,0.093908223
2025,8,3,8,0,0,0.626047072,0.192167676,0.061417696
2025,8,3,9,0,0,0.639104024,0.178965486,0.052977906
2025,8,3,10,0,0,0.653391948,0.191655703,0.068836292
2025,8,3,11,0,0,0.649245202,0.264254896,0.123669676
2025,8,3,12,0,0,0.690788863,0.392695376,0.20577502
2025,8,3,13,0,0,0.698470954,0.491926183,0.277795242
2025,8,3,14,0,0,0.615248304,0.555504029,0.316759506
2025,8,3,15,0,0,0.552161212,0.623816714,0.360968488
2025,8,3,16,0,0,0.498195572,0.679530058,0.377400957
2025,8,3,17,0,0,0.441139479,0.72935316,0.396411484
2025,8,3,18,0,0,0.404456814,0.723637434,0.40925141
2025,8,3,19,0,0,0.39180322,0.728153601,0.4328211
2025,8,3,20,0,0,0.362450738,0.69375188,0.440274147
2025,8,3,21,0,0,0.366878269,0.713539392,0.432251164
2025,8,3,22,0,0,0.365469706,0.713211577,0.424041323
2025,8,3,23,0,0,0.337451349,0.67502056,0.396905754
2025,8,3,24,0,0,0.327219827,0.639227234,0.388602514
2025,8,4,1,0,0,0.216422245,0.365640216,0.212674419
2025,8,4,2,0,0,0.229083303,0.272313845,0.167378188
2025,8,4,3,0,0,0.250230762,0.206101752,0.14392325
2025,8,4,4,0,0,0.307047775,0.175202708,0.141052036
2025,8,4,5,0,0,0.39708551,0.161684067,0.138915475
2025,8,4,6,0,0,0.506774794,0.170006154,0.122516901
2025,8,4,7,0,0,0.583065568,0.193679918,0.093908223
2025,8,4,8,0,0,0.626047072,0.192167676,0.061417696
2025,8,4,9,0,0,0.639104024,0.178965486,0.052977906
2025,8,4,10,0,0,0.653391948,0.191655703,0.068836292
2025,8,4,11,0,0,0.649245202,0.264254896,0.123669676
2025,8,4,12,0,0,0.690788863,0.392695376,0.20577502
2025,8,4,13,0,0,0.698470954,0.491926183,0.277795242
2025,8,4,14,0,0,0.615248304,0.555504029,0.316759506
2025,8,4,15,0,0,0.552161212,0.623816714,0.360968488
2025,8,4,16,0,0,0.498195572,0.679530058,0.377400957
2025,8,4,17,0,0,0.441139479,0.72935316,0.396411484
2025,8,4,18,0,0,0.404456814,0.723637434,0.40925141
2025,8,4,19,0,0,0.39180322,0.728153601,0.4328211
2025,8,4,20,0,0,0.362450738,0.69375188,0.440274147
2025,8,4,21,0,0,0.366878269,0.713539392,0.432251164
2025,8,4,22,0,0,0.365469706,0.713211577,0.424041323
2025,8,4,23,0,0,0.337451349,0.67502056,0.396905754
2025,8,4,24,0,0,0.327219827,0.639227234,0.388602514
2025,8,5,1,0,0,0.216422245,0.365640216,0.212674419
2025,8,5,2,0,0,0.229083303,0.272313845,0.167378188
2025,8,5,3,0,0,0.250230762,0.206101752,0.14392325
2025,8,5,4,0,0,0.307047775,0.175202708,0.141052036
2025,8,5,5,0,0,0.39708551,0.161684067,0.138915475
2025,8,5,6,0,0,0.506774794,0.170006154,0.122516901
2025,8,5,7,0,0,0.583065568,0.193679918,0.093908223
2025,8,5,8,0,0,0.626047072,0.192167676,0.061417696
2025,8,5,9,0,0,0.639104024,0.178965486,0.052977906
2025,8,5,10,0,0,0.653391948,0.191655703,0.068836292
2025,8,5,11,0,0,0.649245202,0.264254896,0.123669676
2025,8,5,12,0,0,0.690788863,0.392695376,0.20577502
2025,8,5,13,0,0,0.698470954,0.491926183,0.277795242
2025,8,5,14,0,0,0.615248304,0.555504029,0.316759506
2025,8,5,15,0,0,0.552161212,0.623816714,0.360968488
2025,8,5,16,0,0,0.498195572,0.679530058,0.377400957
2025,8,5,17,0,0,0.441139479,0.72935316,0.396411484
2025,8,5,18,0,0,0.404456814,0.723637434,0.40925141
2025,8,5,19,0,0,0.39180322,0.728153601,0.4328211
2025,8,5,20,0,0,0.362450738,0.69375188,0.440274147
2025,8,5,21,0,0,0.366878269,0.713539392,0.432251164
2025,8,5,22,0,0,0.365469706,0.713211577,0.424041323
2025,8,5,23,0,0,0.337451349,0.67502056,0.396905754
2025,8,5,24,0,0,0.327219827,0.639227234,0.388602514
2025,8,6,1,0,0,0.216422245,0.365640216,0.212674419
2025,8,6,2,0,0,0.229083303,0.272313845,0.167378188
2025,8,6,3,0,0,0.250230762,0.206101752,0.14392325
2025,8,6,4,0,0,0.307047775,0.175202708,0.141052036
2025,8,6,5,0,0,0.39708551,0.161684067,0.138915475
2025,8,6,6,0,0,0.506774794,0.170006154,0.122516901
2025,8,6,7,0,0,0.583065568,0.193679918,0.093908223
2025,8,6,8,0,0,0.626047072,0.192167676,0.061417696
2025,8,6,9,0,0,0.639104024,0.178965486,0.052977906
2025,8,6,10,0,0,0.653391948,0.191655703,0.068836292
2025,8,6,11,0,0,0.649245202,0.264254896,0.123669676
2025,8,6,12,0,0,0.690788863,0.392695376,0.20577502
2025,8,6,13,0,0,0.698470954,0.491926183,0.277795242
2025,8,6,14,0,0,0.615248304,0.555504029,0.316759506
2025,8,6,15,0,0,0.552161212,0.623816714,0.360968488
2025,8,6,16,0,0,0.498195572,0.679530058,0.377400957
2025,8,6,17,0,0,0.441139479,0.72935316,0.396411484
2025,8,6,18,0,0,0.404456814,0.723637434,0.40925141
2025,8,6,19,0,0,0.39180322,0.728153601,0.4328211
2025,8,6,20,0,0,0.362450738,0.69375188,0.440274147
2025,8,6,21,0,0,0.366878269,0.713539392,0.432251164
2025,8,6,22,0,0,0.365469706,0.713211577,0.424041323
2025,8,6,23,0,0,0.337451349,0.67502056,0.396905754
2025,8,6,24,0,0,0.327219827,0.639227234,0.388602514
2025,8,7,1,0,0,0.216422245,0.365640216,0.212674419
2025,8,7,2,0,0,0.229083303,0.272313845,0.167378188
2025,8,7,3,0,0,0.250230762,0.206101752,0.14392325
2025,8,7,4,0,0,0.307047775,0.175202708,0.141052036
2025,8,7,5,0,0,0.39708551,0.161684067,0.138915475
2025,8,7,6,0,0,0.506774794,0.170006154,0.122516901
2025,8,7,7,0,0,0.583065568,0.193679918,0.093908223
2025,8,7,8,0,0,0.626047072,0.192167676,0.061417696
2025,8,7,9,0,0,0.639104024,0.178965486,0.052977906
2025,8,7,10,0,0,0.653391948,0.191655703,0.068836292
2025,8,7,11,0,0,0.649245202,0.264254896,0.123669676
2025,8,7,12,0,0,0.690788863,0.392695376,0.20577502
2025,8,7,13,0,0,0.698470954,0.491926183,0.277795242
2025,8,7,14,0,0,0.615248304,0.555504029,0.316759506
2025,8,7,15,0,0,0.552161212,0.623816714,0.360968488
2025,8,7,16,0,0,0.498195572,0.679530058,0.377400957
2025,8,7,17,0,0,0.441139479,0.72935316,0.396411484
2025,8,7,18,0,0,0.404456814,0.723637434,0.40925141
2025,8,7,19,0,0,0.39180322,0.728153601,0.4328211
2025,8,7,20,0,0,0.362450738,0.69375188,0.440274147
2025,8,7,21,0,0,0.366878269,0.713539392,0.432251164
2025,8,7,22,0,0,0.365469706,0.713211577,0.424041323
2025,8,7,23,0,0,0.337451349,0.67502056,0.396905754
2025,8,7,24,0,0,0.327219827,0.639227234,0.388602514
2025,8,8,1,0,0,0.216422245,0.365640216,0.212674419
2025,8,8,2,0,0,0.229083303,0.272313845,0.167378188
2025,8,8,3,0,0,0.250230762,0.206101752,0.14392325
2025,8,8,4,0,0,0.307047775,0.175202708,0.141052036
2025,8,8,5,0,0,0.39708551,0.161684067,0.138915475
2025,8,8,6,0,0,0.506774794,0.170006154,0.122516901
