Year,Month,Day,Interval,APB1,APB2,APB3,APB4,APB5,Sumatera,Kalimantan,Lombok
2059,3,31,7,99041.61506333335,53413.902070000004,40233.473706666664,55090.2934,8362.291132666667,0.0,0.0,0.0
2059,3,31,8,99363.26365,52855.64063,38599.573,53408.318366666674,7223.596865666666,0.0,0.0,0.0
2059,4,1,1,93624.74134666666,49429.83401333333,33567.48458,49330.58027333333,6435.395777000001,0.0,0.0,0.0
2059,4,1,2,87621.6332,46516.93826333334,31447.502016666665,47674.8895,6352.157732666667,0.0,0.0,0.0
2059,4,1,3,90111.20248333334,48185.02213666667,33262.96843666667,48121.422386666665,7244.569802000001,0.0,0.0,0.0
2059,4,1,4,104319.90395666666,51539.41181666667,35400.68266,52381.32541333333,7931.801182,0.0,0.0,0.0
2059,4,1,5,105860.87006666667,50637.956873333336,35774.95424333333,52279.53857999999,7998.151926333333,0.0,0.0,0.0
2059,4,1,6,105944.8435,51006.45408999999,35464.47307,51983.520560000004,7844.314075000001,0.0,0.0,0.0
2059,4,1,7,98959.76614,53370.921169999994,40199.31778333333,55044.370839999996,8355.427262333333,0.0,0.0,0.0
2059,4,1,8,99281.63261666667,52813.23172,38567.51436666666,53364.13901333333,7217.495647333333,0.0,0.0,0.0
2059,4,2,1,93584.89276666667,49409.13345,33553.04866333333,49309.66181,6433.924947666666,0.0,0.0,0.0
2059,4,2,2,87601.99491000001,46506.39731666667,31440.28406,47664.21237,6350.686903000001,0.0,0.0,0.0
2059,4,2,3,90091.01944,48174.154343333335,33255.55981333333,48110.79973,7242.908309666666,0.0,0.0,0.0
2059,4,2,4,104297.35122999999,51528.35335666667,35393.13785,52370.18524333333,7930.085214,0.0,0.0,0.0
2059,4,2,5,105837.88153333333,50626.952886666666,35767.21877,52268.316693333334,7996.408721333333,0.0,0.0,0.0
2059,4,2,6,105921.39193333332,50995.39563666666,35456.76483666667,51972.43486333333,7842.570869666667,0.0,0.0,0.0
2059,4,2,7,98938.03053666667,53359.50862666667,40190.24766666667,55032.35907,8353.602345000001,0.0,0.0,0.0
2059,4,2,8,99259.92425,52801.90088333333,38558.90729,53352.508566666664,7215.861392666667,0.0,0.0,0.0
2059,4,3,1,93913.10560666666,49583.0454,33671.88622,49483.35586,6470.47778,0.0,0.0,0.0
2059,4,3,2,88089.08454999999,46765.59013333334,31618.96258333333,47928.198990000004,6386.912884666667,0.0,0.0,0.0
2059,4,3,3,90592.08196,48441.32775999999,33439.141103333335,48375.65795666666,7282.947552333334,0.0,0.0,0.0
2059,4,3,4,104866.3443,51802.14551333333,35582.65693,52649.88795333333,7972.140037666667,0.0,0.0,0.0
2059,4,3,5,106414.77346666665,50898.40261333333,35958.91686,52549.46299333333,8039.144484333333,0.0,0.0,0.0
2059,4,3,6,106498.20216666667,51268.67027,35647.373419999996,52249.52276666666,7884.979781999999,0.0,0.0,0.0
2059,4,3,7,99478.77821666666,53644.44094666667,40416.97328333333,55336.76626333333,8399.334241666666,0.0,0.0,0.0
2059,4,3,8,99800.09994666667,53083.70089,38772.47715666667,53643.21525666667,7255.9823480000005,0.0,0.0,0.0
2059,4,4,1,93934.21473333333,49591.27115000001,33679.78512,49493.65166333333,6453.781143333334,0.0,0.0,0.0
2059,4,4,2,87867.64302333334,46647.78759666667,31537.603933333332,47808.10850333333,6370.434148333334,0.0,0.0,0.0
2059,4,4,3,90364.34855333333,48319.63025666666,33355.68515666667,48254.88652666667,7264.725611333332,0.0,0.0,0.0
2059,4,4,4,104606.68843333334,51677.56081999999,35496.640653333336,52522.82464333333,7952.937544,0.0,0.0,0.0
2059,4,4,5,106151.98526666667,50774.253723333335,35871.184616666666,52421.88217,8019.696852,0.0,0.0,0.0
2059,4,4,6,106236.25836666666,51144.548623333336,35560.62173,52123.194866666665,7865.804525666666,0.0,0.0,0.0
2059,4,4,7,99232.63221666667,53514.408736666664,40313.74285666667,55197.800129999996,8378.443017666666,0.0,0.0,0.0
2059,4,4,8,99554.22630333334,52955.79321333333,38674.91214666666,53510.786140000004,7237.705932,0.0,0.0,0.0
2059,4,5,1,91258.12250333333,48342.15573333334,33216.147033333335,49187.71916666667,6461.189765,0.0,0.0,0.0
2059,4,5,2,82945.67614,45581.73595333333,30833.53973,46808.78893333334,6346.873642333333,0.0,0.0,0.0
