Year,Month,Day,Interval,pv_apb1,pv_apb2,pv_apb3,pv_apb4,pv_apb5,pv_floating_apb1,pv_rooftop_apb1,pv_floating_apb2,pv_rooftop_apb2,pv_floating_apb3,pv_rooftop_apb3,pv_floating_apb4,pv_rooftop_apb4,pv_floating_apb5,pv_rooftop_apb5
2059,4,3,7,0.0,0.0017809999999999998,0.0005776666666666666,0.0,0.0,0.0,0.0,0.0017809999999999998,0.0017809999999999998,0.0005776666666666666,0.0005776666666666666,0.0,0.0,0.0,0.0
2059,4,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,4,3,0.15174066666666666,0.06835133333333333,0.09742200000000001,0.11164466666666667,0.13259666666666667,0.15174066666666666,0.15174066666666666,0.06835133333333333,0.06835133333333333,0.09742200000000001,0.09742200000000001,0.11164466666666667,0.11164466666666667,0.13259666666666667,0.13259666666666667
2059,4,4,4,0.46727466666666667,0.38161466666666666,0.46343333333333336,0.4557553333333333,0.497955,0.46727466666666667,0.46727466666666667,0.38161466666666666,0.38161466666666666,0.46343333333333336,0.46343333333333336,0.4557553333333333,0.4557553333333333,0.497955,0.497955
2059,4,4,5,0.46323566666666666,0.45952300000000007,0.5096446666666666,0.5054556666666666,0.5419143333333334,0.46323566666666666,0.46323566666666666,0.45952300000000007,0.45952300000000007,0.5096446666666666,0.5096446666666666,0.5054556666666666,0.5054556666666666,0.5419143333333334,0.5419143333333334
2059,4,4,6,0.13706033333333334,0.21223766666666666,0.21542233333333335,0.20609999999999998,0.215934,0.13706033333333334,0.13706033333333334,0.21223766666666666,0.21223766666666666,0.21542233333333335,0.21542233333333335,0.20609999999999998,0.20609999999999998,0.215934,0.215934
2059,4,4,7,0.0,0.0017809999999999998,0.0005776666666666666,0.0,0.0,0.0,0.0,0.0017809999999999998,0.0017809999999999998,0.0005776666666666666,0.0005776666666666666,0.0,0.0,0.0,0.0
2059,4,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,5,3,0.15174066666666666,0.06835133333333333,0.09742200000000001,0.11164466666666667,0.13259666666666667,0.15174066666666666,0.15174066666666666,0.06835133333333333,0.06835133333333333,0.09742200000000001,0.09742200000000001,0.11164466666666667,0.11164466666666667,0.13259666666666667,0.13259666666666667
2059,4,5,4,0.46727466666666667,0.38161466666666666,0.46343333333333336,0.4557553333333333,0.497955,0.46727466666666667,0.46727466666666667,0.38161466666666666,0.38161466666666666,0.46343333333333336,0.46343333333333336,0.4557553333333333,0.4557553333333333,0.497955,0.497955
2059,4,5,5,0.46323566666666666,0.45952300000000007,0.5096446666666666,0.5054556666666666,0.5419143333333334,0.46323566666666666,0.46323566666666666,0.45952300000000007,0.45952300000000007,0.5096446666666666,0.5096446666666666,0.5054556666666666,0.5054556666666666,0.5419143333333334,0.5419143333333334
2059,4,5,6,0.13706033333333334,0.21223766666666666,0.21542233333333335,0.20609999999999998,0.215934,0.13706033333333334,0.13706033333333334,0.21223766666666666,0.21223766666666666,0.21542233333333335,0.21542233333333335,0.20609999999999998,0.20609999999999998,0.215934,0.215934
2059,4,5,7,0.0,0.0017809999999999998,0.0005776666666666666,0.0,0.0,0.0,0.0,0.0017809999999999998,0.0017809999999999998,0.0005776666666666666,0.0005776666666666666,0.0,0.0,0.0,0.0
2059,4,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,6,3,0.15174066666666666,0.06835133333333333,0.09742200000000001,0.11164466666666667,0.13259666666666667,0.15174066666666666,0.15174066666666666,0.06835133333333333,0.06835133333333333,0.09742200000000001,0.09742200000000001,0.11164466666666667,0.11164466666666667,0.13259666666666667,0.13259666666666667
2059,4,6,4,0.46727466666666667,0.38161466666666666,0.46343333333333336,0.4557553333333333,0.497955,0.46727466666666667,0.46727466666666667,0.38161466666666666,0.38161466666666666,0.46343333333333336,0.46343333333333336,0.4557553333333333,0.4557553333333333,0.497955,0.497955
2059,4,6,5,0.46323566666666666,0.45952300000000007,0.5096446666666666,0.5054556666666666,0.5419143333333334,0.46323566666666666,0.46323566666666666,0.45952300000000007,0.45952300000000007,0.5096446666666666,0.5096446666666666,0.5054556666666666,0.5054556666666666,0.5419143333333334,0.5419143333333334
2059,4,6,6,0.13706033333333334,0.21223766666666666,0.21542233333333335,0.20609999999999998,0.215934,0.13706033333333334,0.13706033333333334,0.21223766666666666,0.21223766666666666,0.21542233333333335,0.21542233333333335,0.20609999999999998,0.20609999999999998,0.215934,0.215934
2059,4,6,7,0.0,0.0017809999999999998,0.0005776666666666666,0.0,0.0,0.0,0.0,0.0017809999999999998,0.0017809999999999998,0.0005776666666666666,0.0005776666666666666,0.0,0.0,0.0,0.0
2059,4,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,7,3,0.15174066666666666,0.06835133333333333,0.09742200000000001,0.11164466666666667,0.13259666666666667,0.15174066666666666,0.15174066666666666,0.06835133333333333,0.06835133333333333,0.09742200000000001,0.09742200000000001,0.11164466666666667,0.11164466666666667,0.13259666666666667,0.13259666666666667
2059,4,7,4,0.46727466666666667,0.38161466666666666,0.46343333333333336,0.4557553333333333,0.497955,0.46727466666666667,0.46727466666666667,0.38161466666666666,0.38161466666666666,0.46343333333333336,0.46343333333333336,0.4557553333333333,0.4557553333333333,0.497955,0.497955
2059,4,7,5,0.46323566666666666,0.45952300000000007,0.5096446666666666,0.5054556666666666,0.5419143333333334,0.46323566666666666,0.46323566666666666,0.45952300000000007,0.45952300000000007,0.5096446666666666,0.5096446666666666,0.5054556666666666,0.5054556666666666,0.5419143333333334,0.5419143333333334
2059,4,7,6,0.13706033333333334,0.21223766666666666,0.21542233333333335,0.20609999999999998,0.215934,0.13706033333333334,0.13706033333333334,0.21223766666666666,0.21223766666666666,0.21542233333333335,0.21542233333333335,0.20609999999999998,0.20609999999999998,0.215934,0.215934
2059,4,7,7,0.0,0.0017809999999999998,0.0005776666666666666,0.0,0.0,0.0,0.0,0.0017809999999999998,0.0017809999999999998,0.0005776666666666666,0.0005776666666666666,0.0,0.0,0.0,0.0
2059,4,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,8,3,0.15174066666666666,0.06835133333333333,0.09742200000000001,0.11164466666666667,0.13259666666666667,0.15174066666666666,0.15174066666666666,0.06835133333333333,0.06835133333333333,0.09742200000000001,0.09742200000000001,0.11164466666666667,0.11164466666666667,0.13259666666666667,0.13259666666666667
2059,4,8,4,0.46727466666666667,0.38161466666666666,0.46343333333333336,0.4557553333333333,0.497955,0.46727466666666667,0.46727466666666667,0.38161466666666666,0.38161466666666666,0.46343333333333336,0.46343333333333336,0.4557553333333333,0.4557553333333333,0.497955,0.497955
2059,4,8,5,0.46323566666666666,0.45952300000000007,0.5096446666666666,0.5054556666666666,0.5419143333333334,0.46323566666666666,0.46323566666666666,0.45952300000000007,0.45952300000000007,0.5096446666666666,0.5096446666666666,0.5054556666666666,0.5054556666666666,0.5419143333333334,0.5419143333333334
2059,4,8,6,0.13706033333333334,0.21223766666666666,0.21542233333333335,0.20609999999999998,0.215934,0.13706033333333334,0.13706033333333334,0.21223766666666666,0.21223766666666666,0.21542233333333335,0.21542233333333335,0.20609999999999998,0.20609999999999998,0.215934,0.215934
2059,4,8,7,0.0,0.0017809999999999998,0.0005776666666666666,0.0,0.0,0.0,0.0,0.0017809999999999998,0.0017809999999999998,0.0005776666666666666,0.0005776666666666666,0.0,0.0,0.0,0.0
2059,4,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,9,3,0.15174066666666666,0.06835133333333333,0.09742200000000001,0.11164466666666667,0.13259666666666667,0.15174066666666666,0.15174066666666666,0.06835133333333333,0.06835133333333333,0.09742200000000001,0.09742200000000001,0.11164466666666667,0.11164466666666667,0.13259666666666667,0.13259666666666667
2059,4,9,4,0.46727466666666667,0.38161466666666666,0.46343333333333336,0.4557553333333333,0.497955,0.46727466666666667,0.46727466666666667,0.38161466666666666,0.38161466666666666,0.46343333333333336,0.46343333333333336,0.4557553333333333,0.4557553333333333,0.497955,0.497955
2059,4,9,5,0.46323566666666666,0.45952300000000007,0.5096446666666666,0.5054556666666666,0.5419143333333334,0.46323566666666666,0.46323566666666666,0.45952300000000007,0.45952300000000007,0.5096446666666666,0.5096446666666666,0.5054556666666666,0.5054556666666666,0.5419143333333334,0.5419143333333334
2059,4,9,6,0.13706033333333334,0.21223766666666666,0.21542233333333335,0.20609999999999998,0.215934,0.13706033333333334,0.13706033333333334,0.21223766666666666,0.21223766666666666,0.21542233333333335,0.21542233333333335,0.20609999999999998,0.20609999999999998,0.215934,0.215934
2059,4,9,7,0.0,0.0017809999999999998,0.0005776666666666666,0.0,0.0,0.0,0.0,0.0017809999999999998,0.0017809999999999998,0.0005776666666666666,0.0005776666666666666,0.0,0.0,0.0,0.0
2059,4,9,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,10,3,0.15174066666666666,0.06835133333333333,0.09742200000000001,0.11164466666666667,0.13259666666666667,0.15174066666666666,0.15174066666666666,0.06835133333333333,0.06835133333333333,0.09742200000000001,0.09742200000000001,0.11164466666666667,0.11164466666666667,0.13259666666666667,0.13259666666666667
2059,4,10,4,0.46727466666666667,0.38161466666666666,0.46343333333333336,0.4557553333333333,0.497955,0.46727466666666667,0.46727466666666667,0.38161466666666666,0.38161466666666666,0.46343333333333336,0.46343333333333336,0.4557553333333333,0.4557553333333333,0.497955,0.497955
2059,4,10,5,0.46323566666666666,0.45952300000000007,0.5096446666666666,0.5054556666666666,0.5419143333333334,0.46323566666666666,0.46323566666666666,0.45952300000000007,0.45952300000000007,0.5096446666666666,0.5096446666666666,0.5054556666666666,0.5054556666666666,0.5419143333333334,0.5419143333333334
2059,4,10,6,0.13706033333333334,0.21223766666666666,0.21542233333333335,0.20609999999999998,0.215934,0.13706033333333334,0.13706033333333334,0.21223766666666666,0.21223766666666666,0.21542233333333335,0.21542233333333335,0.20609999999999998,0.20609999999999998,0.215934,0.215934
2059,4,10,7,0.0,0.0017809999999999998,0.0005776666666666666,0.0,0.0,0.0,0.0,0.0017809999999999998,0.0017809999999999998,0.0005776666666666666,0.0005776666666666666,0.0,0.0,0.0,0.0
2059,4,10,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,11,3,0.15174066666666666,0.06835133333333333,0.09742200000000001,0.11164466666666667,0.13259666666666667,0.15174066666666666,0.15174066666666666,0.06835133333333333,0.06835133333333333,0.09742200000000001,0.09742200000000001,0.11164466666666667,0.11164466666666667,0.13259666666666667,0.13259666666666667
2059,4,11,4,0.46727466666666667,0.38161466666666666,0.46343333333333336,0.4557553333333333,0.497955,0.46727466666666667,0.46727466666666667,0.38161466666666666,0.38161466666666666,0.46343333333333336,0.46343333333333336,0.4557553333333333,0.4557553333333333,0.497955,0.497955
2059,4,11,5,0.46323566666666666,0.45952300000000007,0.5096446666666666,0.5054556666666666,0.5419143333333334,0.46323566666666666,0.46323566666666666,0.45952300000000007,0.45952300000000007,0.5096446666666666,0.5096446666666666,0.5054556666666666,0.5054556666666666,0.5419143333333334,0.5419143333333334
2059,4,11,6,0.13706033333333334,0.21223766666666666,0.21542233333333335,0.20609999999999998,0.215934,0.13706033333333334,0.13706033333333334,0.21223766666666666,0.21223766666666666,0.21542233333333335,0.21542233333333335,0.20609999999999998,0.20609999999999998,0.215934,0.215934
2059,4,11,7,0.0,0.0017809999999999998,0.0005776666666666666,0.0,0.0,0.0,0.0,0.0017809999999999998,0.0017809999999999998,0.0005776666666666666,0.0005776666666666666,0.0,0.0,0.0,0.0
2059,4,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,12,3,0.15174066666666666,0.06835133333333333,0.09742200000000001,0.11164466666666667,0.13259666666666667,0.15174066666666666,0.15174066666666666,0.06835133333333333,0.06835133333333333,0.09742200000000001,0.09742200000000001,0.11164466666666667,0.11164466666666667,0.13259666666666667,0.13259666666666667
2059,4,12,4,0.46727466666666667,0.38161466666666666,0.46343333333333336,0.4557553333333333,0.497955,0.46727466666666667,0.46727466666666667,0.38161466666666666,0.38161466666666666,0.46343333333333336,0.46343333333333336,0.4557553333333333,0.4557553333333333,0.497955,0.497955
2059,4,12,5,0.46323566666666666,0.45952300000000007,0.5096446666666666,0.5054556666666666,0.5419143333333334,0.46323566666666666,0.46323566666666666,0.45952300000000007,0.45952300000000007,0.5096446666666666,0.5096446666666666,0.5054556666666666,0.5054556666666666,0.5419143333333334,0.5419143333333334
2059,4,12,6,0.13706033333333334,0.21223766666666666,0.21542233333333335,0.20609999999999998,0.215934,0.13706033333333334,0.13706033333333334,0.21223766666666666,0.21223766666666666,0.21542233333333335,0.21542233333333335,0.20609999999999998,0.20609999999999998,0.215934,0.215934
2059,4,12,7,0.0,0.0017809999999999998,0.0005776666666666666,0.0,0.0,0.0,0.0,0.0017809999999999998,0.0017809999999999998,0.0005776666666666666,0.0005776666666666666,0.0,0.0,0.0,0.0
2059,4,12,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,13,3,0.15174066666666666,0.06835133333333333,0.09742200000000001,0.11164466666666667,0.13259666666666667,0.15174066666666666,0.15174066666666666,0.06835133333333333,0.06835133333333333,0.09742200000000001,0.09742200000000001,0.11164466666666667,0.11164466666666667,0.13259666666666667,0.13259666666666667
2059,4,13,4,0.46727466666666667,0.38161466666666666,0.46343333333333336,0.4557553333333333,0.497955,0.46727466666666667,0.46727466666666667,0.38161466666666666,0.38161466666666666,0.46343333333333336,0.46343333333333336,0.4557553333333333,0.4557553333333333,0.497955,0.497955
2059,4,13,5,0.46323566666666666,0.45952300000000007,0.5096446666666666,0.5054556666666666,0.5419143333333334,0.46323566666666666,0.46323566666666666,0.45952300000000007,0.45952300000000007,0.5096446666666666,0.5096446666666666,0.5054556666666666,0.5054556666666666,0.5419143333333334,0.5419143333333334
2059,4,13,6,0.13706033333333334,0.21223766666666666,0.21542233333333335,0.20609999999999998,0.215934,0.13706033333333334,0.13706033333333334,0.21223766666666666,0.21223766666666666,0.21542233333333335,0.21542233333333335,0.20609999999999998,0.20609999999999998,0.215934,0.215934
2059,4,13,7,0.0,0.0017809999999999998,0.0005776666666666666,0.0,0.0,0.0,0.0,0.0017809999999999998,0.0017809999999999998,0.0005776666666666666,0.0005776666666666666,0.0,0.0,0.0,0.0
2059,4,13,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,14,3,0.15174066666666666,0.06835133333333333,0.09742200000000001,0.11164466666666667,0.13259666666666667,0.15174066666666666,0.15174066666666666,0.06835133333333333,0.06835133333333333,0.09742200000000001,0.09742200000000001,0.11164466666666667,0.11164466666666667,0.13259666666666667,0.13259666666666667
2059,4,14,4,0.46727466666666667,0.38161466666666666,0.46343333333333336,0.4557553333333333,0.497955,0.46727466666666667,0.46727466666666667,0.38161466666666666,0.38161466666666666,0.46343333333333336,0.46343333333333336,0.4557553333333333,0.4557553333333333,0.497955,0.497955
2059,4,14,5,0.46323566666666666,0.45952300000000007,0.5096446666666666,0.5054556666666666,0.5419143333333334,0.46323566666666666,0.46323566666666666,0.45952300000000007,0.45952300000000007,0.5096446666666666,0.5096446666666666,0.5054556666666666,0.5054556666666666,0.5419143333333334,0.5419143333333334
2059,4,14,6,0.13706033333333334,0.21223766666666666,0.21542233333333335,0.20609999999999998,0.215934,0.13706033333333334,0.13706033333333334,0.21223766666666666,0.21223766666666666,0.21542233333333335,0.21542233333333335,0.20609999999999998,0.20609999999999998,0.215934,0.215934
2059,4,14,7,0.0,0.0017809999999999998,0.0005776666666666666,0.0,0.0,0.0,0.0,0.0017809999999999998,0.0017809999999999998,0.0005776666666666666,0.0005776666666666666,0.0,0.0,0.0,0.0
2059,4,14,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,15,3,0.15174066666666666,0.06835133333333333,0.09742200000000001,0.11164466666666667,0.13259666666666667,0.15174066666666666,0.15174066666666666,0.06835133333333333,0.06835133333333333,0.09742200000000001,0.09742200000000001,0.11164466666666667,0.11164466666666667,0.13259666666666667,0.13259666666666667
2059,4,15,4,0.46727466666666667,0.38161466666666666,0.46343333333333336,0.4557553333333333,0.497955,0.46727466666666667,0.46727466666666667,0.38161466666666666,0.38161466666666666,0.46343333333333336,0.46343333333333336,0.4557553333333333,0.4557553333333333,0.497955,0.497955
2059,4,15,5,0.46323566666666666,0.45952300000000007,0.5096446666666666,0.5054556666666666,0.5419143333333334,0.46323566666666666,0.46323566666666666,0.45952300000000007,0.45952300000000007,0.5096446666666666,0.5096446666666666,0.5054556666666666,0.5054556666666666,0.5419143333333334,0.5419143333333334
2059,4,15,6,0.13706033333333334,0.21223766666666666,0.21542233333333335,0.20609999999999998,0.215934,0.13706033333333334,0.13706033333333334,0.21223766666666666,0.21223766666666666,0.21542233333333335,0.21542233333333335,0.20609999999999998,0.20609999999999998,0.215934,0.215934
2059,4,15,7,0.0,0.0017809999999999998,0.0005776666666666666,0.0,0.0,0.0,0.0,0.0017809999999999998,0.0017809999999999998,0.0005776666666666666,0.0005776666666666666,0.0,0.0,0.0,0.0
2059,4,15,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,16,3,0.15174066666666666,0.06835133333333333,0.09742200000000001,0.11164466666666667,0.13259666666666667,0.15174066666666666,0.15174066666666666,0.06835133333333333,0.06835133333333333,0.09742200000000001,0.09742200000000001,0.11164466666666667,0.11164466666666667,0.13259666666666667,0.13259666666666667
2059,4,16,4,0.46727466666666667,0.38161466666666666,0.46343333333333336,0.4557553333333333,0.497955,0.46727466666666667,0.46727466666666667,0.38161466666666666,0.38161466666666666,0.46343333333333336,0.46343333333333336,0.4557553333333333,0.4557553333333333,0.497955,0.497955
2059,4,16,5,0.46323566666666666,0.45952300000000007,0.5096446666666666,0.5054556666666666,0.5419143333333334,0.46323566666666666,0.46323566666666666,0.45952300000000007,0.45952300000000007,0.5096446666666666,0.5096446666666666,0.5054556666666666,0.5054556666666666,0.5419143333333334,0.5419143333333334
2059,4,16,6,0.13706033333333334,0.21223766666666666,0.21542233333333335,0.20609999999999998,0.215934,0.13706033333333334,0.13706033333333334,0.21223766666666666,0.21223766666666666,0.21542233333333335,0.21542233333333335,0.20609999999999998,0.20609999999999998,0.215934,0.215934
2059,4,16,7,0.0,0.0017809999999999998,0.0005776666666666666,0.0,0.0,0.0,0.0,0.0017809999999999998,0.0017809999999999998,0.0005776666666666666,0.0005776666666666666,0.0,0.0,0.0,0.0
2059,4,16,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,17,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,17,3,0.15174066666666666,0.06835133333333333,0.09742200000000001,0.11164466666666667,0.13259666666666667,0.15174066666666666,0.15174066666666666,0.06835133333333333,0.06835133333333333,0.09742200000000001,0.09742200000000001,0.11164466666666667,0.11164466666666667,0.13259666666666667,0.13259666666666667
2059,4,17,4,0.46727466666666667,0.38161466666666666,0.46343333333333336,0.4557553333333333,0.497955,0.46727466666666667,0.46727466666666667,0.38161466666666666,0.38161466666666666,0.46343333333333336,0.46343333333333336,0.4557553333333333,0.4557553333333333,0.497955,0.497955
2059,4,17,5,0.46323566666666666,0.45952300000000007,0.5096446666666666,0.5054556666666666,0.5419143333333334,0.46323566666666666,0.46323566666666666,0.45952300000000007,0.45952300000000007,0.5096446666666666,0.5096446666666666,0.5054556666666666,0.5054556666666666,0.5419143333333334,0.5419143333333334
2059,4,17,6,0.13706033333333334,0.21223766666666666,0.21542233333333335,0.20609999999999998,0.215934,0.13706033333333334,0.13706033333333334,0.21223766666666666,0.21223766666666666,0.21542233333333335,0.21542233333333335,0.20609999999999998,0.20609999999999998,0.215934,0.215934
2059,4,17,7,0.0,0.0017809999999999998,0.0005776666666666666,0.0,0.0,0.0,0.0,0.0017809999999999998,0.0017809999999999998,0.0005776666666666666,0.0005776666666666666,0.0,0.0,0.0,0.0
2059,4,17,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,18,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,18,3,0.15174066666666666,0.06835133333333333,0.09742200000000001,0.11164466666666667,0.13259666666666667,0.15174066666666666,0.15174066666666666,0.06835133333333333,0.06835133333333333,0.09742200000000001,0.09742200000000001,0.11164466666666667,0.11164466666666667,0.13259666666666667,0.13259666666666667
2059,4,18,4,0.46727466666666667,0.38161466666666666,0.46343333333333336,0.4557553333333333,0.497955,0.46727466666666667,0.46727466666666667,0.38161466666666666,0.38161466666666666,0.46343333333333336,0.46343333333333336,0.4557553333333333,0.4557553333333333,0.497955,0.497955
2059,4,18,5,0.46323566666666666,0.45952300000000007,0.5096446666666666,0.5054556666666666,0.5419143333333334,0.46323566666666666,0.46323566666666666,0.45952300000000007,0.45952300000000007,0.5096446666666666,0.5096446666666666,0.5054556666666666,0.5054556666666666,0.5419143333333334,0.5419143333333334
2059,4,18,6,0.13706033333333334,0.21223766666666666,0.21542233333333335,0.20609999999999998,0.215934,0.13706033333333334,0.13706033333333334,0.21223766666666666,0.21223766666666666,0.21542233333333335,0.21542233333333335,0.20609999999999998,0.20609999999999998,0.215934,0.215934
2059,4,18,7,0.0,0.0017809999999999998,0.0005776666666666666,0.0,0.0,0.0,0.0,0.0017809999999999998,0.0017809999999999998,0.0005776666666666666,0.0005776666666666666,0.0,0.0,0.0,0.0
2059,4,18,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,19,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,4,19,3,0.15174066666666666,0.06835133333333333,0.09742200000000001,0.11164466666666667,0.13259666666666667,0.15174066666666666,0.15174066666666666,0.06835133333333333,0.06835133333333333,0.09742200000000001,0.09742200000000001,0.11164466666666667,0.11164466666666667,0.13259666666666667,0.13259666666666667
2059,4,19,4,0.46727466666666667,0.38161466666666666,0.46343333333333336,0.4557553333333333,0.497955,0.46727466666666667,0.46727466666666667,0.38161466666666666,0.38161466666666666,0.46343333333333336,0.46343333333333336,0.4557553333333333,0.4557553333333333,0.497955,0.497955
2059,4,19,5,0.46323566666666666,0.45952300000000007,0.5096446666666666,0.5054556666666666,0.5419143333333334,0.46323566666666666,0.46323566666666666,0.45952300000000007,0.45952300000000007,0.5096446666666666,0.5096446666666666,0.5054556666666666,0.5054556666666666,0.5419143333333334,0.5419143333333334
2059,4,19,6,0.13706033333333334,0.21223766666666666,0.21542233333333335,0.20609999999999998,0.215934,0.13706033333333334,0.13706033333333334,0.21223766666666666,0.21223766666666666,0.21542233333333335,0.21542233333333335,0.20609999999999998,0.20609999999999998,0.215934,0.215934
