Year,Month,Day,Interval,APB1,APB2,APB3,APB4,APB5,Sumatera,Kalimantan,Lombok
2059,1,12,9,70021.28103,38120.54568,26840.02023,38726.7725,6911.590387,0,0,0
2059,1,12,10,72445.86145,38177.7446,27464.30556,39299.49709,7028.194467,0,0,0
2059,1,12,11,76116.64286,38349.58649,27693.10124,39119.40221,7089.805873,0,0,0
2059,1,12,12,77948.39735,38589.74023,27950.25123,39331.77362,6983.089035,0,0,0
2059,1,12,13,76221.4803,38833.57105,27929.90476,39636.72557,7081.96145,0,0,0
2059,1,12,14,77588.04416,37375.73406,27647.50553,39422.88333,7144.798547,0,0,0
2059,1,12,15,77349.11611,37938.57141,28014.15059,40428.93058,7035.548613,0,0,0
2059,1,12,16,77277.78089,38419.12403,27554.353,39215.98667,6906.115634,0,0,0
2059,1,12,17,77296.81996,36973.8708,27501.97514,38933.3423,6799.23537,0,0,0
2059,1,12,18,76240.27423,37742.21569,27947.63642,39813.9605,7628.783105,0,0,0
2059,1,12,19,77143.20001,40167.53153,31404.08532,45185.91944,7773.57808,0,0,0
2059,1,12,20,81462.86229,43519.9601,34896.97809,46402.45871,7661.059637,0,0,0
2059,1,12,21,80983.29022,43298.43687,34625.52837,46176.44128,7459.147457,0,0,0
2059,1,12,22,80880.08703,43011.38001,33849.58419,45901.80476,7059.89901,0,0,0
2059,1,12,23,81223.36225,41906.29692,32618.41834,44491.60629,6619.140491,0,0,0
2059,1,12,24,79974.95501,41268.28384,30564.32349,43336.18815,6043.80109,0,0,0
2059,1,13,1,75340.61697,37990.21386,28187.05475,40637.87006,6191.701149,0,0,0
2059,1,13,2,87024.72164,46093.74798,30966.51359,46007.13248,5978.676036,0,0,0
2059,1,13,3,85069.09064,45120.63096,29960.79319,44894.04154,5791.717288,0,0,0
2059,1,13,4,84017.69281,43594.3187,29167.11735,44239.68592,5776.191867,0,0,0
2059,1,13,5,80610.92526,42870.58896,28782.65891,43912.83496,5921.150267,0,0,0
2059,1,13,6,80220.99207,43475.75351,29824.65977,45076.5878,6028.929371,0,0,0
2059,1,13,7,81486.88583,45393.22466,32175.78043,45901.88647,6179.444238,0,0,0
2059,1,13,8,83371.83532,44349.09928,30117.84508,43520.85894,6831.593615,0,0,0
2059,1,13,9,86952.07901,44926.56321,30685.25834,45102.65416,7244.81494,0,0,0
2059,1,13,10,93204.90129,47970.28105,32631.65581,47927.38187,7459.719446,0,0,0
2059,1,13,11,98101.53723,48120.55078,32983.91943,49192.62193,7445.419717,0,0,0
2059,1,13,12,100808.4352,48405.80996,33543.16142,49697.44324,7326.200829,0,0,0
2059,1,13,13,99768.31369,47886.77063,33567.10325,49318.62297,7491.995978,0,0,0
2059,1,13,14,96422.91241,45414.71512,32462.02016,47306.36504,7509.482505,0,0,0
2059,1,13,15,100195.753,48557.4688,34202.82837,49884.32027,7421.477884,0,0,0
2059,1,13,16,99970.47101,47955.65447,33657.55926,49465.54248,7197.258126,0,0,0
2059,1,13,17,100274.3607,47696.87023,33105.99826,48404.33913,6980.147376,0,0,0
2059,1,13,18,96430.5117,47283.40376,32578.86938,47780.62578,7792.780574,0,0,0
2059,1,13,19,93712.17398,48499.20762,35157.15146,51089.99175,7936.023007,0,0,0
2059,1,13,20,91498.98442,50582.71906,38517.34275,51231.68164,7925.727201,0,0,0
2059,1,13,21,91755.48071,50619.16294,38765.09577,51775.80677,7568.969379,0,0,0
